SubGroupIndex,RewardItemIndex,MinValue,EnchantLevel,BiosuitType
61000020114,900,147169,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020115,900,155419,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020116,900,163919,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020117,900,172669,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020118,900,181669,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020119,900,190919,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000020120,900,200419,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500001,1701,2,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500002,1701,4,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500003,1701,7,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500004,1701,10,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500005,1701,13,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500006,1701,16,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500007,1701,20,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500008,1701,24,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500009,1701,28,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500010,1701,32,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500011,1701,37,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500012,1701,42,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500013,1701,47,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500014,1701,52,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500015,1701,58,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500016,1701,64,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500017,1701,70,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500018,1701,76,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500019,1701,83,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500020,1701,90,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500021,1701,97,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500022,1701,104,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500023,1701,112,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500024,1701,120,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500025,1701,128,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500026,1701,136,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500027,1701,145,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500028,1701,154,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500029,1701,163,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500030,1701,172,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500031,1701,182,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500032,1701,192,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500033,1701,202,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500034,1701,212,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500035,1701,223,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500036,1701,234,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500037,1701,245,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500038,1701,256,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500039,1701,200,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500040,1701,230,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500041,1701,260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500042,1701,290,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500043,1701,320,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500044,1701,350,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500045,1701,380,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500046,1701,410,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500047,1701,460,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500048,1701,510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500049,1701,560,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500050,1701,610,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500051,1701,660,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500052,1701,710,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500053,1701,760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500054,1701,830,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500055,1701,900,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500056,1701,970,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500057,1701,1040,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500058,1701,1110,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500059,1701,1180,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500060,1701,1250,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500061,1701,1320,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500062,1701,1390,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500063,1701,1490,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500064,1701,1610,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500065,1701,1750,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500066,1701,1910,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500067,1701,2090,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500068,1701,2300,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500069,1701,2540,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500070,1701,2810,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500071,1701,3110,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500072,1701,3440,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500073,1701,3800,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500074,1701,4190,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500075,1701,4610,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500076,1701,5060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500077,1701,5540,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500078,1701,6050,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500079,1701,6590,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500080,1701,7160,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500081,1701,7760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500082,1701,8390,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500083,1701,9050,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500084,1701,9740,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500085,1701,10460,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500086,1701,11210,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500087,1701,11990,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500088,1701,12800,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500089,1701,13640,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500090,1701,14510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500091,1701,15410,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500092,1701,17160,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500093,1701,18660,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500094,1701,19810,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500095,1701,21010,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500096,1701,22260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500097,1701,23560,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500098,1701,24910,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500099,1701,26310,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500100,1701,27760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500101,1701,29260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500102,1701,30810,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500103,1701,32410,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500104,1701,34060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500105,1701,35760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500106,1701,37510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500107,1701,39310,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500108,1701,41160,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500109,1701,43060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500110,1701,45010,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500111,1701,50010,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500112,1701,54010,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500113,1701,57010,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500114,1701,59510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500115,1701,62110,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500116,1701,64810,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500117,1701,67610,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500118,1701,70510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500119,1701,73510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500120,1701,76610,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500121,1701,97360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500122,1701,101560,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500123,1701,105860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500124,1701,110260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500125,1701,114760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500126,1701,119360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500127,1701,124060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500128,1701,128860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500129,1701,133760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500130,1701,138760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500131,1701,143860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500132,1701,149060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500133,1701,154360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500134,1701,159760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500135,1701,165260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500136,1701,170860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500137,1701,176560,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500138,1701,182360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500139,1701,188260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
1000500140,1701,194260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500091,1701,15410,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500092,1701,16340,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500093,1701,17300,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500094,1701,18290,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500095,1701,19310,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500096,1701,20360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500097,1701,21440,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500098,1701,22550,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500099,1701,23690,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500100,1701,32310,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500101,1701,34760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500102,1701,36510,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500103,1701,38260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500104,1701,41260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500105,1701,43760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500106,1701,46360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500107,1701,49060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500108,1701,51860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500109,1701,54760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500110,1701,57760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500111,1701,60860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500112,1701,64060,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500113,1701,67360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500114,1701,70760,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500115,1701,74260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500116,1701,77860,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500117,1701,81560,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500118,1701,85360,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500119,1701,89260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
61000500120,1701,93260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500001,1701,5121200,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500002,1701,7994000,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500003,1701,560500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500004,1701,725500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500005,1701,914500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500006,1701,1127500,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500007,1701,19103000,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500008,1701,39235,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500009,1701,50785,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500010,1701,64015,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500011,1701,78925,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
3000500012,1701,10462200,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500001,1701,2,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500002,1701,5,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500003,1701,9,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500004,1701,14,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500005,1701,18,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500006,1701,22,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500007,1701,28,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500008,1701,33,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500009,1701,39,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500010,1701,44,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500011,1701,51,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500012,1701,58,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500013,1701,65,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500014,1701,72,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500015,1701,81,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500016,1701,89,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500017,1701,98,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500018,1701,106,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500019,1701,116,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500020,1701,126,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500021,1701,135,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500022,1701,145,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500023,1701,156,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500024,1701,168,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500025,1701,179,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500026,1701,190,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500027,1701,203,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500028,1701,215,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500029,1701,228,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500030,1701,240,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500031,1701,254,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500032,1701,268,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500033,1701,282,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500034,1701,296,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500035,1701,312,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500036,1701,327,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500037,1701,343,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500038,1701,358,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500039,1701,280,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500040,1701,322,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500041,1701,364,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500042,1701,406,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500043,1701,448,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500044,1701,490,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500045,1701,532,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500046,1701,574,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500047,1701,644,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500048,1701,714,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500049,1701,784,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500050,1701,854,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500051,1701,924,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500052,1701,994,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500053,1701,1064,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500054,1701,1162,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500055,1701,1260,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500056,1701,1358,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500057,1701,1456,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500058,1701,1554,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500059,1701,1652,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500060,1701,1750,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500061,1701,1848,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500062,1701,1946,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500063,1701,2086,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500064,1701,2254,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500065,1701,2450,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500066,1701,2674,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500067,1701,2926,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500068,1701,3220,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500069,1701,3556,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500070,1701,3934,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500071,1701,4354,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500072,1701,4816,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500073,1701,5320,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500074,1701,5866,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500075,1701,6454,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500076,1701,7084,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500077,1701,7756,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500078,1701,8470,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500079,1701,9226,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500080,1701,10024,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500081,1701,10864,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500082,1701,11746,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500083,1701,12670,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500084,1701,13636,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500085,1701,14644,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500086,1701,15694,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500087,1701,16786,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500088,1701,17920,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500089,1701,19096,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500090,1701,20314,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500091,1701,21574,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500092,1701,24024,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500093,1701,26124,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500094,1701,27734,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500095,1701,29414,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500096,1701,31164,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500097,1701,32984,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500098,1701,34874,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500099,1701,36834,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500100,1701,38864,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500101,1701,40964,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500102,1701,43134,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500103,1701,45374,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500104,1701,47684,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500105,1701,50064,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500106,1701,52514,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500107,1701,55034,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500108,1701,57624,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500109,1701,60284,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500110,1701,63014,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500111,1701,70014,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500112,1701,75614,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500113,1701,79814,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500114,1701,83314,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500115,1701,86954,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500116,1701,90734,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500117,1701,94654,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500118,1701,98714,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500119,1701,102914,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500120,1701,107254,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500121,1701,136304,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500122,1701,142184,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500123,1701,148204,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500124,1701,154364,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500125,1701,160664,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500126,1701,167104,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500127,1701,173684,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500128,1701,180404,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500129,1701,187264,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
36000500130,1701,194264,0,eBIOSUIT_TYPE::BIOSUIT_TYPE_BASE
