CollectionIndex,Hide_WorldIndex,CollectionType,CollectionSeparation,Sort,PeriodCollection,Collection1_ItemGroup,Collection1_EnchantLevel,Collection1_Value,Collection2_ItemGroup,Collection2_EnchantLevel,Collection2_Value,Collection3_ItemGroup,Collection3_EnchantLevel,Collection3_Value,Collection4_ItemGroup,Collection4_EnchantLevel,Collection4_Value,Collection5_ItemGroup,Collection5_EnchantLevel,Collection5_Value,Collection6_ItemGroup,Collection6_EnchantLevel,Collection6_Value,Collection7_ItemGroup,Collection7_EnchantLevel,Collection7_Value,Collection8_ItemGroup,Collection8_EnchantLevel,Collection8_Value,Collection9_ItemGroup,Collection9_EnchantLevel,Collection9_Value,Collection10_ItemGroup,Collection10_EnchantLevel,Collection10_Value,RewardStat1_Type,RewardStat1_Value,RewardStat2_Type,RewardStat2_Value,NameStringIndex,MemoryChipType,MemoryChipItemIcon,MemoryChipIcon,MemoryChipImage,RewardStat3_Type,RewardStat3_Value,ContentsString,Collectrion1_EnchantLevel,Collectrion2_EnchantLevel,Collectrion3_EnchantLevel,Collectrion4_EnchantLevel,Collectrion5_EnchantLevel,Collectrion6_EnchantLevel,Collectrion7_EnchantLevel,Collectrion8_EnchantLevel,Collectrion9_EnchantLevel,Collectrion10_EnchantLevel,NamePTBR,RewardStat1_Enum,RewardStat1_NamePTBR,RewardStat2_Enum,RewardStat2_NamePTBR,RewardStat3_Enum,RewardStat3_NamePTBR
1096,[],1,2,1000,False,151016,0,3,152016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,0,0,ui_itemCollection_Name_1096,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Saindo da Mina de Ghent,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma,,,,
1097,[],1,4,600,False,153016,0,1,154016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1097,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Mina de Ghent 1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1098,[],1,4,600,False,151016,0,5,152016,0,5,153016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1098,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Mina de Ghent 2,STAT_DEFPOW,DEF,,,,
1099,[],1,4,600,False,151016,0,5,152016,0,5,154016,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1099,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Mina de Ghent 3,STAT_HITPOW,Precisão,,,,
1100,[],1,4,600,False,151016,0,7,152016,0,7,153016,0,5,154016,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1100,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Mina de Ghent 4,STAT_CRIHITPOW,Chance de Crítico,,,,
1101,[],1,4,600,False,151016,0,10,152016,0,10,153016,0,7,154016,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1101,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Mina de Ghent 5,STAT_ATKPOW,ATQ,,,,
1102,[],1,2,1000,False,151017,0,3,152017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,3,0,0,ui_itemCollection_Name_1102,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Técnico, Alfaiate, Soldado, Espião",STAT_HITPOW,Precisão,,,,
1103,[],1,4,600,False,153017,0,1,154017,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_1103,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Informante 1,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
1104,[],1,4,600,False,151017,0,5,152017,0,5,153017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1104,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Informante 2,STAT_DEFPOW,DEF,,,,
1105,[],1,4,600,False,151017,0,5,152017,0,5,154017,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1105,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Informante 3,STAT_ATKPOW,ATQ,,,,
1106,[],1,4,600,False,151017,0,7,152017,0,7,153017,0,5,154017,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_1106,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Informante 4,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
1107,[],1,4,600,False,151017,0,10,152017,0,10,153017,0,7,154017,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1107,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Informante 5,STAT_HITPOW,Precisão,,,,
1108,[],1,2,1000,False,151018,0,3,152018,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,ui_itemCollection_Name_1108,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Oração do Decemist,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
1109,[],1,4,600,False,153018,0,1,154018,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1109,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Estimados do Decemista 1,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1110,[],1,4,600,False,151018,0,5,152018,0,5,153018,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,0,0,ui_itemCollection_Name_1110,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Estimados do Decemista 2,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma,,,,
1111,[],1,4,600,False,151018,0,5,152018,0,5,154018,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1111,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Estimados do Decemista 3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1112,[],1,4,600,False,151018,0,7,152018,0,7,153018,0,5,154018,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1112,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Estimados do Decemista 4,STAT_MAXHP,HP Máx.,,,,
1113,[],1,4,600,False,151018,0,10,152018,0,10,153018,0,7,154018,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1113,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Estimados do Decemista 5,STAT_HITPOW,Precisão,,,,
1114,[],1,2,1000,False,151019,0,3,152019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1114,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tristezas do Exilado,STAT_CRIHITPOW,Chance de Crítico,,,,
1115,[],1,4,600,False,153019,0,1,154019,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1115,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens da Vila dos Exilados 1,STAT_ATKPOW,ATQ,,,,
1116,[],1,4,600,False,151019,0,5,152019,0,5,153019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,0,ui_itemCollection_Name_1116,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens da Vila dos Exilados 2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
1117,[],1,4,600,False,151019,0,5,152019,0,5,154019,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_1117,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens da Vila dos Exilados 3,STAT_DODGEPOW,Evasão,,,,
1118,[],1,4,600,False,151019,0,7,152019,0,7,153019,0,5,154019,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1118,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens da Vila dos Exilados 4,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1119,[],1,4,600,False,151019,0,10,152019,0,10,153019,0,7,154019,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1119,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens da Vila dos Exilados 5,STAT_CRIHITPOW,Chance de Crítico,,,,
1120,[],1,2,1000,False,151020,0,3,152020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,2,0,0,ui_itemCollection_Name_1120,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Devoção do Alto Sacerdote,STAT_GIVECRIDMGINCRATE,Dano Crít.,,,,
1121,[],1,4,600,False,153020,0,1,154020,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_1121,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Sumo Sacerdote 1,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
1122,[],1,4,600,False,151020,0,5,152020,0,5,153020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1122,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Sumo Sacerdote 2,STAT_MAXHP,HP Máx.,,,,
1123,[],1,4,600,False,151020,0,5,152020,0,5,154020,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1123,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Sumo Sacerdote 3,STAT_MAXHP,HP Máx.,,,,
1124,[],1,4,600,False,151020,0,7,152020,0,7,153020,0,5,154020,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1124,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Sumo Sacerdote 4,STAT_MAXHP,HP Máx.,,,,
1125,[],1,4,600,False,151020,0,10,152020,0,10,153020,0,7,154020,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1125,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Sumo Sacerdote 5,STAT_HITPOW,Precisão,,,,
1126,[],1,2,1000,False,151021,0,3,152021,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_1126,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,"Dogma Perversa, Fé Desorientada",STAT_FPUSEDEC,Redução de Consumo de FP,,,,
1127,[],1,4,600,False,153021,0,1,154021,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,0,0,ui_itemCollection_Name_1127,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Desertor do Credo 1,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma,,,,
1128,[],1,4,600,False,151021,0,5,152021,0,5,153021,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,0,ui_itemCollection_Name_1128,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Desertor do Credo 2,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
1129,[],1,4,600,False,151021,0,5,152021,0,5,154021,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1129,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Desertor do Credo 3,STAT_HITPOW,Precisão,,,,
1130,[],1,4,600,False,151021,0,7,152021,0,7,153021,0,5,154021,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1130,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Desertor do Credo 4,STAT_ATKPOW,ATQ,,,,
1131,[],1,4,600,False,151021,0,10,152021,0,10,153021,0,7,154021,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1131,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Desertor do Credo 5,STAT_DEFPOW,DEF,,,,
1132,[],1,2,1000,False,151022,0,3,152022,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_1132,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Lembranças dos Falecidos,STAT_DODGEPOW,Evasão,,,,
1133,[],1,4,600,False,153022,0,1,154022,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1133,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens do Falecido 1,STAT_HITPOW,Precisão,,,,
1134,[],1,4,600,False,151022,0,5,152022,0,5,153022,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1134,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens do Falecido 2,STAT_CRIHITPOW,Chance de Crítico,,,,
1135,[],1,4,600,False,151022,0,5,152022,0,5,154022,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1135,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens do Falecido 3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1136,[],1,4,600,False,151022,0,7,152022,0,7,153022,0,5,154022,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1136,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens do Falecido 4,STAT_HITPOW,Precisão,,,,
1137,[],1,4,600,False,151022,0,10,152022,0,10,153022,0,7,154022,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1137,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens do Falecido 5,STAT_MAXHP,HP Máx.,,,,
1138,[],1,2,1000,False,151023,0,3,152023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1138,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Aura Sombria Profundamente Penetrante,STAT_DEFPOW,DEF,,,,
1139,[],1,4,600,False,153023,0,1,154023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_1139,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Imbuídos de Aura Sombria 1,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
1140,[],1,4,600,False,151023,0,5,152023,0,5,153023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_1140,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Imbuídos de Aura Sombria 2,STAT_DODGEPOW,Evasão,,,,
1141,[],1,4,600,False,151023,0,5,152023,0,5,154023,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,0,ui_itemCollection_Name_1141,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Imbuídos de Aura Sombria 3,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
1142,[],1,4,600,False,151023,0,7,152023,0,7,153023,0,5,154023,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,ui_itemCollection_Name_1142,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Imbuídos de Aura Sombria 4,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
1143,[],1,4,600,False,151023,0,10,152023,0,10,153023,0,7,154023,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1143,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Imbuídos de Aura Sombria 5,STAT_ATKPOW,ATQ,,,,
1144,[],1,2,1000,False,151024,0,3,152024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,10,0,0,ui_itemCollection_Name_1144,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Esperança Gravada no Grande Templo,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
1145,[],1,4,600,False,153024,0,1,154024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1145,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Praça do Grande Templo 1,STAT_HITPOW,Precisão,,,,
1146,[],1,4,600,False,151024,0,5,152024,0,5,153024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1146,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Praça do Grande Templo 2,STAT_ATKPOW,ATQ,,,,
1147,[],1,4,600,False,151024,0,5,152024,0,5,154024,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1147,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Praça do Grande Templo 3,STAT_DEFPOW,DEF,,,,
1148,[],1,4,600,False,151024,0,7,152024,0,7,153024,0,5,154024,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,0,ui_itemCollection_Name_1148,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Praça do Grande Templo 4,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
1149,[],1,4,600,False,151024,0,10,152024,0,10,153024,0,7,154024,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_1149,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis da Praça do Grande Templo 5,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
1150,[],1,2,1000,False,151025,0,3,152025,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_1150,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Andarilho Errante,STAT_DODGEPOW,Evasão,,,,
1151,[],1,4,600,False,153025,0,1,154025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1151,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Viajante 1,STAT_CRIHITPOW,Chance de Crítico,,,,
1152,[],1,4,600,False,151025,0,5,152025,0,5,153025,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_1152,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Viajante 2,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
1153,[],1,4,600,False,151025,0,5,152025,0,5,154025,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1153,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Viajante 3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1154,[],1,4,600,False,151025,0,7,152025,0,7,153025,0,5,154025,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1154,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Viajante 4,STAT_MAXHP,HP Máx.,,,,
1155,[],1,4,600,False,151025,0,10,152025,0,10,153025,0,7,154025,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_1155,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Pertences do Viajante 5,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
1156,[],1,2,1000,False,151026,0,3,152026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,0,0,ui_itemCollection_Name_1156,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Solidão do Peregrino,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma,,,,
1157,[],1,4,600,False,153026,0,1,154026,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,60,0,0,ui_itemCollection_Name_1157,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Símbolos de um Peregrino Fiel 1,STAT_MAXHP,HP Máx.,,,,
1158,[],1,4,600,False,151026,0,5,152026,0,5,153026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,10,0,0,ui_itemCollection_Name_1158,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Símbolos de um Peregrino Fiel 2,STAT_PARRYPENETATERATE,Ignorar Red. de Dano do Bloqueio de Arma,,,,
1159,[],1,4,600,False,151026,0,5,152026,0,5,154026,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,2,0,0,ui_itemCollection_Name_1159,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Símbolos de um Peregrino Fiel 3,STAT_FPUSEDEC,Redução de Consumo de FP,,,,
1160,[],1,4,600,False,151026,0,7,152026,0,7,153026,0,5,154026,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,2,0,0,ui_itemCollection_Name_1160,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Símbolos de um Peregrino Fiel 4,STAT_DODGEPOW,Evasão,,,,
1161,[],1,4,600,False,151026,0,10,152026,0,10,153026,0,7,154026,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1161,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Símbolos de um Peregrino Fiel 5,STAT_ATKPOW,ATQ,,,,
1162,[],1,2,1000,False,151027,0,3,152027,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,2,0,0,ui_itemCollection_Name_1162,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Registros do Templo em Ruínas,STAT_POTIONRECOVERYMAXVALUE,Contagem de Inj. de HP,,,,
1163,[],1,4,600,False,153027,0,1,154027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,4,0,0,ui_itemCollection_Name_1163,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Templo em Ruínas 1,STAT_NONBATTLE_HPRECOVERYRATE,Taxa de Recuperação de HP Fora de Combate,,,,
1164,[],1,4,600,False,151027,0,5,152027,0,5,153027,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,0,0,ui_itemCollection_Name_1164,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Templo em Ruínas 2,STAT_CRIHITPOW,Chance de Crítico,,,,
1165,[],1,4,600,False,151027,0,5,152027,0,5,154027,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30,0,0,ui_itemCollection_Name_1165,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Templo em Ruínas 3,STAT_MAXHP,HP Máx.,,,,
1166,[],1,4,600,False,151027,0,7,152027,0,7,153027,0,5,154027,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1166,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Templo em Ruínas 4,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
1167,[],1,4,600,False,151027,0,10,152027,0,10,153027,0,7,154027,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,5,0,0,ui_itemCollection_Name_1167,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Colecionáveis do Templo em Ruínas 5,STAT_ITEMDROPRATEINCRATE,Aumento da Chance de Drop de Item,,,,
1168,[],1,2,1000,False,151028,0,3,152028,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,0,0,ui_itemCollection_Name_1168,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Tesouros Escondidos nos Planaltos de Numerus,STAT_HITPOW,Precisão,,,,
1169,[],1,4,600,False,153028,0,1,154028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,2,0,0,ui_itemCollection_Name_1169,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Enterrados nos Planaltos de Numerus 1,STAT_ATKPOW,ATQ,,,,
1170,[],1,4,600,False,151028,0,5,152028,0,5,153028,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,0,0,ui_itemCollection_Name_1170,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Enterrados nos Planaltos de Numerus 2,STAT_DEFPOW,DEF,,,,
1171,[],1,4,600,False,151028,0,5,152028,0,5,154028,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,1,0,0,ui_itemCollection_Name_1171,0,,,,0,0,,0,0,0,0,0,0,0,0,0,0,Itens Enterrados nos Planaltos de Numerus 3,STAT_ACTIONSPEEDRATE,Velocidade de Conjuração,,,,
