CollectionIndex,CollectionNamePTBR,Slot,ItemGroup,RequiredQuantity,RequiredEnchantLevel,AcceptedItemIndex,AcceptedItemNamePTBR,AcceptedItemGrade,AcceptedItemTier
1081,Mementos de Fugitivos Fracassados 3,2,152013,5,0,152513,Mira Holográfica,2,0
1081,Mementos de Fugitivos Fracassados 3,3,154013,2,0,154013,Estátua da Liberdade de Bellato,4,0
1081,Mementos de Fugitivos Fracassados 3,3,154013,2,0,154513,Estátua da Liberdade de Bellato,4,0
1082,Mementos de Fugitivos Fracassados 4,1,151013,7,0,151013,Registro de Pesquisa de Agente Infeccioso,1,0
1082,Mementos de Fugitivos Fracassados 4,1,151013,7,0,151513,Registro de Pesquisa de Agente Infeccioso,1,0
1082,Mementos de Fugitivos Fracassados 4,2,152013,7,0,152013,Mira Holográfica,2,0
1082,Mementos de Fugitivos Fracassados 4,2,152013,7,0,152513,Mira Holográfica,2,0
1082,Mementos de Fugitivos Fracassados 4,3,153013,5,0,153013,Munição Especial,3,0
1082,Mementos de Fugitivos Fracassados 4,3,153013,5,0,153513,Munição Especial,3,0
1082,Mementos de Fugitivos Fracassados 4,4,154013,3,0,154013,Estátua da Liberdade de Bellato,4,0
1082,Mementos de Fugitivos Fracassados 4,4,154013,3,0,154513,Estátua da Liberdade de Bellato,4,0
1083,Mementos de Fugitivos Fracassados 5,1,151013,10,0,151013,Registro de Pesquisa de Agente Infeccioso,1,0
1083,Mementos de Fugitivos Fracassados 5,1,151013,10,0,151513,Registro de Pesquisa de Agente Infeccioso,1,0
1083,Mementos de Fugitivos Fracassados 5,2,152013,10,0,152013,Mira Holográfica,2,0
1083,Mementos de Fugitivos Fracassados 5,2,152013,10,0,152513,Mira Holográfica,2,0
1083,Mementos de Fugitivos Fracassados 5,3,153013,7,0,153013,Munição Especial,3,0
1083,Mementos de Fugitivos Fracassados 5,3,153013,7,0,153513,Munição Especial,3,0
1083,Mementos de Fugitivos Fracassados 5,4,154013,5,0,154013,Estátua da Liberdade de Bellato,4,0
1083,Mementos de Fugitivos Fracassados 5,4,154013,5,0,154513,Estátua da Liberdade de Bellato,4,0
1084,Sinal de Tragédia,1,151014,3,0,151014,Luvas Cobertas de Gosma Negra,1,0
1084,Sinal de Tragédia,1,151014,3,0,151514,Luvas Cobertas de Gosma Negra,1,0
1084,Sinal de Tragédia,2,152014,3,0,152014,Projétil Coberto de Gosma Negra,2,0
1084,Sinal de Tragédia,2,152014,3,0,152514,Projétil Coberto de Gosma Negra,2,0
1085,Sinais Ominosos 1,1,153014,1,0,153014,Cápsula de Larva,3,0
1085,Sinais Ominosos 1,1,153014,1,0,153514,Cápsula de Larva,3,0
1085,Sinais Ominosos 1,2,154014,1,0,154014,Cápsula de Armazenamento de Entidade,4,0
1085,Sinais Ominosos 1,2,154014,1,0,154514,Cápsula de Armazenamento de Entidade,4,0
1086,Sinais Ominosos 2,1,151014,5,0,151014,Luvas Cobertas de Gosma Negra,1,0
1086,Sinais Ominosos 2,1,151014,5,0,151514,Luvas Cobertas de Gosma Negra,1,0
1086,Sinais Ominosos 2,2,152014,5,0,152014,Projétil Coberto de Gosma Negra,2,0
1086,Sinais Ominosos 2,2,152014,5,0,152514,Projétil Coberto de Gosma Negra,2,0
1086,Sinais Ominosos 2,3,153014,3,0,153014,Cápsula de Larva,3,0
1086,Sinais Ominosos 2,3,153014,3,0,153514,Cápsula de Larva,3,0
1087,Sinais Ominosos 3,1,151014,5,0,151014,Luvas Cobertas de Gosma Negra,1,0
1087,Sinais Ominosos 3,1,151014,5,0,151514,Luvas Cobertas de Gosma Negra,1,0
1087,Sinais Ominosos 3,2,152014,5,0,152014,Projétil Coberto de Gosma Negra,2,0
1087,Sinais Ominosos 3,2,152014,5,0,152514,Projétil Coberto de Gosma Negra,2,0
1087,Sinais Ominosos 3,3,154014,2,0,154014,Cápsula de Armazenamento de Entidade,4,0
1087,Sinais Ominosos 3,3,154014,2,0,154514,Cápsula de Armazenamento de Entidade,4,0
1088,Sinais Ominosos 4,1,151014,7,0,151014,Luvas Cobertas de Gosma Negra,1,0
1088,Sinais Ominosos 4,1,151014,7,0,151514,Luvas Cobertas de Gosma Negra,1,0
1088,Sinais Ominosos 4,2,152014,7,0,152014,Projétil Coberto de Gosma Negra,2,0
1088,Sinais Ominosos 4,2,152014,7,0,152514,Projétil Coberto de Gosma Negra,2,0
1088,Sinais Ominosos 4,3,153014,5,0,153014,Cápsula de Larva,3,0
1088,Sinais Ominosos 4,3,153014,5,0,153514,Cápsula de Larva,3,0
1088,Sinais Ominosos 4,4,154014,3,0,154014,Cápsula de Armazenamento de Entidade,4,0
1088,Sinais Ominosos 4,4,154014,3,0,154514,Cápsula de Armazenamento de Entidade,4,0
1089,Sinais Ominosos 5,1,151014,10,0,151014,Luvas Cobertas de Gosma Negra,1,0
1089,Sinais Ominosos 5,1,151014,10,0,151514,Luvas Cobertas de Gosma Negra,1,0
1089,Sinais Ominosos 5,2,152014,10,0,152014,Projétil Coberto de Gosma Negra,2,0
1089,Sinais Ominosos 5,2,152014,10,0,152514,Projétil Coberto de Gosma Negra,2,0
1089,Sinais Ominosos 5,3,153014,7,0,153014,Cápsula de Larva,3,0
1089,Sinais Ominosos 5,3,153014,7,0,153514,Cápsula de Larva,3,0
1089,Sinais Ominosos 5,4,154014,5,0,154014,Cápsula de Armazenamento de Entidade,4,0
1089,Sinais Ominosos 5,4,154014,5,0,154514,Cápsula de Armazenamento de Entidade,4,0
1090,Da Colina de Cauldron,1,151015,3,0,151015,Equipamento de Cabeça,1,0
1090,Da Colina de Cauldron,1,151015,3,0,151515,Equipamento de Cabeça,1,0
1090,Da Colina de Cauldron,2,152015,3,0,152015,Minério Sulfúrico,2,0
1090,Da Colina de Cauldron,2,152015,3,0,152515,Minério Sulfúrico,2,0
1091,Colecionáveis da Colina de Cauldron 1,1,153015,1,0,153015,Máscara de Oxigênio Danificada,3,0
1091,Colecionáveis da Colina de Cauldron 1,1,153015,1,0,153515,Máscara de Oxigênio Danificada,3,0
1091,Colecionáveis da Colina de Cauldron 1,2,154015,1,0,154015,Certificado de Cidadania de Bellato,4,0
1091,Colecionáveis da Colina de Cauldron 1,2,154015,1,0,154515,Certificado de Cidadania de Bellato,4,0
1092,Colecionáveis da Colina de Cauldron 2,1,151015,5,0,151015,Equipamento de Cabeça,1,0
1092,Colecionáveis da Colina de Cauldron 2,1,151015,5,0,151515,Equipamento de Cabeça,1,0
1092,Colecionáveis da Colina de Cauldron 2,2,152015,5,0,152015,Minério Sulfúrico,2,0
1092,Colecionáveis da Colina de Cauldron 2,2,152015,5,0,152515,Minério Sulfúrico,2,0
1092,Colecionáveis da Colina de Cauldron 2,3,153015,3,0,153015,Máscara de Oxigênio Danificada,3,0
1092,Colecionáveis da Colina de Cauldron 2,3,153015,3,0,153515,Máscara de Oxigênio Danificada,3,0
1093,Colecionáveis da Colina de Cauldron 3,1,151015,5,0,151015,Equipamento de Cabeça,1,0
1093,Colecionáveis da Colina de Cauldron 3,1,151015,5,0,151515,Equipamento de Cabeça,1,0
1093,Colecionáveis da Colina de Cauldron 3,2,152015,5,0,152015,Minério Sulfúrico,2,0
1093,Colecionáveis da Colina de Cauldron 3,2,152015,5,0,152515,Minério Sulfúrico,2,0
1093,Colecionáveis da Colina de Cauldron 3,3,154015,2,0,154015,Certificado de Cidadania de Bellato,4,0
1093,Colecionáveis da Colina de Cauldron 3,3,154015,2,0,154515,Certificado de Cidadania de Bellato,4,0
1094,Colecionáveis da Colina de Cauldron 4,1,151015,7,0,151015,Equipamento de Cabeça,1,0
1094,Colecionáveis da Colina de Cauldron 4,1,151015,7,0,151515,Equipamento de Cabeça,1,0
1094,Colecionáveis da Colina de Cauldron 4,2,152015,7,0,152015,Minério Sulfúrico,2,0
1094,Colecionáveis da Colina de Cauldron 4,2,152015,7,0,152515,Minério Sulfúrico,2,0
1094,Colecionáveis da Colina de Cauldron 4,3,153015,5,0,153015,Máscara de Oxigênio Danificada,3,0
1094,Colecionáveis da Colina de Cauldron 4,3,153015,5,0,153515,Máscara de Oxigênio Danificada,3,0
1094,Colecionáveis da Colina de Cauldron 4,4,154015,3,0,154015,Certificado de Cidadania de Bellato,4,0
1094,Colecionáveis da Colina de Cauldron 4,4,154015,3,0,154515,Certificado de Cidadania de Bellato,4,0
1095,Colecionáveis da Colina de Cauldron 5,1,151015,10,0,151015,Equipamento de Cabeça,1,0
1095,Colecionáveis da Colina de Cauldron 5,1,151015,10,0,151515,Equipamento de Cabeça,1,0
1095,Colecionáveis da Colina de Cauldron 5,2,152015,10,0,152015,Minério Sulfúrico,2,0
1095,Colecionáveis da Colina de Cauldron 5,2,152015,10,0,152515,Minério Sulfúrico,2,0
1095,Colecionáveis da Colina de Cauldron 5,3,153015,7,0,153015,Máscara de Oxigênio Danificada,3,0
1095,Colecionáveis da Colina de Cauldron 5,3,153015,7,0,153515,Máscara de Oxigênio Danificada,3,0
1095,Colecionáveis da Colina de Cauldron 5,4,154015,5,0,154015,Certificado de Cidadania de Bellato,4,0
1095,Colecionáveis da Colina de Cauldron 5,4,154015,5,0,154515,Certificado de Cidadania de Bellato,4,0
1096,Saindo da Mina de Ghent,1,151016,3,0,151016,Dispositivo de Detecção Pequeno,1,0
1096,Saindo da Mina de Ghent,1,151016,3,0,151516,Dispositivo de Detecção Pequeno,1,0
1096,Saindo da Mina de Ghent,2,152016,3,0,152016,Fragmento de Obernium,2,0
1096,Saindo da Mina de Ghent,2,152016,3,0,152516,Fragmento de Obernium,2,0
1097,Colecionáveis da Mina de Ghent 1,1,153016,1,0,153016,Lanterna de Mineração,3,0
1097,Colecionáveis da Mina de Ghent 1,1,153016,1,0,153516,Lanterna de Mineração,3,0
1097,Colecionáveis da Mina de Ghent 1,2,154016,1,0,154016,Escultura de Sal,4,0
1097,Colecionáveis da Mina de Ghent 1,2,154016,1,0,154516,Escultura de Sal,4,0
1098,Colecionáveis da Mina de Ghent 2,1,151016,5,0,151016,Dispositivo de Detecção Pequeno,1,0
1098,Colecionáveis da Mina de Ghent 2,1,151016,5,0,151516,Dispositivo de Detecção Pequeno,1,0
1098,Colecionáveis da Mina de Ghent 2,2,152016,5,0,152016,Fragmento de Obernium,2,0
1098,Colecionáveis da Mina de Ghent 2,2,152016,5,0,152516,Fragmento de Obernium,2,0
1098,Colecionáveis da Mina de Ghent 2,3,153016,3,0,153016,Lanterna de Mineração,3,0
1098,Colecionáveis da Mina de Ghent 2,3,153016,3,0,153516,Lanterna de Mineração,3,0
1099,Colecionáveis da Mina de Ghent 3,1,151016,5,0,151016,Dispositivo de Detecção Pequeno,1,0
1099,Colecionáveis da Mina de Ghent 3,1,151016,5,0,151516,Dispositivo de Detecção Pequeno,1,0
1099,Colecionáveis da Mina de Ghent 3,2,152016,5,0,152016,Fragmento de Obernium,2,0
1099,Colecionáveis da Mina de Ghent 3,2,152016,5,0,152516,Fragmento de Obernium,2,0
1099,Colecionáveis da Mina de Ghent 3,3,154016,2,0,154016,Escultura de Sal,4,0
1099,Colecionáveis da Mina de Ghent 3,3,154016,2,0,154516,Escultura de Sal,4,0
1100,Colecionáveis da Mina de Ghent 4,1,151016,7,0,151016,Dispositivo de Detecção Pequeno,1,0
1100,Colecionáveis da Mina de Ghent 4,1,151016,7,0,151516,Dispositivo de Detecção Pequeno,1,0
1100,Colecionáveis da Mina de Ghent 4,2,152016,7,0,152016,Fragmento de Obernium,2,0
1100,Colecionáveis da Mina de Ghent 4,2,152016,7,0,152516,Fragmento de Obernium,2,0
1100,Colecionáveis da Mina de Ghent 4,3,153016,5,0,153016,Lanterna de Mineração,3,0
1100,Colecionáveis da Mina de Ghent 4,3,153016,5,0,153516,Lanterna de Mineração,3,0
1100,Colecionáveis da Mina de Ghent 4,4,154016,3,0,154016,Escultura de Sal,4,0
1100,Colecionáveis da Mina de Ghent 4,4,154016,3,0,154516,Escultura de Sal,4,0
1101,Colecionáveis da Mina de Ghent 5,1,151016,10,0,151016,Dispositivo de Detecção Pequeno,1,0
1101,Colecionáveis da Mina de Ghent 5,1,151016,10,0,151516,Dispositivo de Detecção Pequeno,1,0
1101,Colecionáveis da Mina de Ghent 5,2,152016,10,0,152016,Fragmento de Obernium,2,0
1101,Colecionáveis da Mina de Ghent 5,2,152016,10,0,152516,Fragmento de Obernium,2,0
1101,Colecionáveis da Mina de Ghent 5,3,153016,7,0,153016,Lanterna de Mineração,3,0
1101,Colecionáveis da Mina de Ghent 5,3,153016,7,0,153516,Lanterna de Mineração,3,0
1101,Colecionáveis da Mina de Ghent 5,4,154016,5,0,154016,Escultura de Sal,4,0
1101,Colecionáveis da Mina de Ghent 5,4,154016,5,0,154516,Escultura de Sal,4,0
1102,"Técnico, Alfaiate, Soldado, Espião",1,151017,3,0,151017,Nota Eletrônica Danificada,1,0
1102,"Técnico, Alfaiate, Soldado, Espião",1,151017,3,0,151517,Nota Eletrônica Danificada,1,0
1102,"Técnico, Alfaiate, Soldado, Espião",2,152017,3,0,152017,Teclado da Sala de Segurança,2,0
1102,"Técnico, Alfaiate, Soldado, Espião",2,152017,3,0,152517,Teclado da Sala de Segurança,2,0
1103,Pertences do Informante 1,1,153017,1,0,153017,Canivete Ensanguentado,3,0
1103,Pertences do Informante 1,1,153017,1,0,153517,Canivete Ensanguentado,3,0
1103,Pertences do Informante 1,2,154017,1,0,154017,Caixa Portátil de Nanomáquinas,4,0
1103,Pertences do Informante 1,2,154017,1,0,154517,Caixa Portátil de Nanomáquinas,4,0
1104,Pertences do Informante 2,1,151017,5,0,151017,Nota Eletrônica Danificada,1,0
1104,Pertences do Informante 2,1,151017,5,0,151517,Nota Eletrônica Danificada,1,0
1104,Pertences do Informante 2,2,152017,5,0,152017,Teclado da Sala de Segurança,2,0
1104,Pertences do Informante 2,2,152017,5,0,152517,Teclado da Sala de Segurança,2,0
1104,Pertences do Informante 2,3,153017,3,0,153017,Canivete Ensanguentado,3,0
1104,Pertences do Informante 2,3,153017,3,0,153517,Canivete Ensanguentado,3,0
1105,Pertences do Informante 3,1,151017,5,0,151017,Nota Eletrônica Danificada,1,0
1105,Pertences do Informante 3,1,151017,5,0,151517,Nota Eletrônica Danificada,1,0
1105,Pertences do Informante 3,2,152017,5,0,152017,Teclado da Sala de Segurança,2,0
1105,Pertences do Informante 3,2,152017,5,0,152517,Teclado da Sala de Segurança,2,0
1105,Pertences do Informante 3,3,154017,2,0,154017,Caixa Portátil de Nanomáquinas,4,0
1105,Pertences do Informante 3,3,154017,2,0,154517,Caixa Portátil de Nanomáquinas,4,0
1106,Pertences do Informante 4,1,151017,7,0,151017,Nota Eletrônica Danificada,1,0
1106,Pertences do Informante 4,1,151017,7,0,151517,Nota Eletrônica Danificada,1,0
1106,Pertences do Informante 4,2,152017,7,0,152017,Teclado da Sala de Segurança,2,0
1106,Pertences do Informante 4,2,152017,7,0,152517,Teclado da Sala de Segurança,2,0
1106,Pertences do Informante 4,3,153017,5,0,153017,Canivete Ensanguentado,3,0
1106,Pertences do Informante 4,3,153017,5,0,153517,Canivete Ensanguentado,3,0
1106,Pertences do Informante 4,4,154017,3,0,154017,Caixa Portátil de Nanomáquinas,4,0
1106,Pertences do Informante 4,4,154017,3,0,154517,Caixa Portátil de Nanomáquinas,4,0
1107,Pertences do Informante 5,1,151017,10,0,151017,Nota Eletrônica Danificada,1,0
1107,Pertences do Informante 5,1,151017,10,0,151517,Nota Eletrônica Danificada,1,0
1107,Pertences do Informante 5,2,152017,10,0,152017,Teclado da Sala de Segurança,2,0
1107,Pertences do Informante 5,2,152017,10,0,152517,Teclado da Sala de Segurança,2,0
1107,Pertences do Informante 5,3,153017,7,0,153017,Canivete Ensanguentado,3,0
1107,Pertences do Informante 5,3,153017,7,0,153517,Canivete Ensanguentado,3,0
1107,Pertences do Informante 5,4,154017,5,0,154017,Caixa Portátil de Nanomáquinas,4,0
1107,Pertences do Informante 5,4,154017,5,0,154517,Caixa Portátil de Nanomáquinas,4,0
1108,Oração do Decemist,1,151018,3,0,151018,Tecido Cerimonial,1,0
1108,Oração do Decemist,1,151018,3,0,151518,Tecido Cerimonial,1,0
1108,Oração do Decemist,2,152018,3,0,152018,Pedra Divina Decem Desbotada,2,0
1108,Oração do Decemist,2,152018,3,0,152518,Pedra Divina Decem Desbotada,2,0
1109,Itens Estimados do Decemista 1,1,153018,1,0,153018,Inseto Dourado,3,0
1109,Itens Estimados do Decemista 1,1,153018,1,0,153518,Inseto Dourado,3,0
1109,Itens Estimados do Decemista 1,2,154018,1,0,154018,Pedra Divina Decem Vermelha,4,0
1109,Itens Estimados do Decemista 1,2,154018,1,0,154518,Pedra Divina Decem Vermelha,4,0
1110,Itens Estimados do Decemista 2,1,151018,5,0,151018,Tecido Cerimonial,1,0
1110,Itens Estimados do Decemista 2,1,151018,5,0,151518,Tecido Cerimonial,1,0
1110,Itens Estimados do Decemista 2,2,152018,5,0,152018,Pedra Divina Decem Desbotada,2,0
1110,Itens Estimados do Decemista 2,2,152018,5,0,152518,Pedra Divina Decem Desbotada,2,0
1110,Itens Estimados do Decemista 2,3,153018,3,0,153018,Inseto Dourado,3,0
1110,Itens Estimados do Decemista 2,3,153018,3,0,153518,Inseto Dourado,3,0
1111,Itens Estimados do Decemista 3,1,151018,5,0,151018,Tecido Cerimonial,1,0
1111,Itens Estimados do Decemista 3,1,151018,5,0,151518,Tecido Cerimonial,1,0
1111,Itens Estimados do Decemista 3,2,152018,5,0,152018,Pedra Divina Decem Desbotada,2,0
1111,Itens Estimados do Decemista 3,2,152018,5,0,152518,Pedra Divina Decem Desbotada,2,0
1111,Itens Estimados do Decemista 3,3,154018,2,0,154018,Pedra Divina Decem Vermelha,4,0
1111,Itens Estimados do Decemista 3,3,154018,2,0,154518,Pedra Divina Decem Vermelha,4,0
1112,Itens Estimados do Decemista 4,1,151018,7,0,151018,Tecido Cerimonial,1,0
1112,Itens Estimados do Decemista 4,1,151018,7,0,151518,Tecido Cerimonial,1,0
1112,Itens Estimados do Decemista 4,2,152018,7,0,152018,Pedra Divina Decem Desbotada,2,0
1112,Itens Estimados do Decemista 4,2,152018,7,0,152518,Pedra Divina Decem Desbotada,2,0
1112,Itens Estimados do Decemista 4,3,153018,5,0,153018,Inseto Dourado,3,0
1112,Itens Estimados do Decemista 4,3,153018,5,0,153518,Inseto Dourado,3,0
1112,Itens Estimados do Decemista 4,4,154018,3,0,154018,Pedra Divina Decem Vermelha,4,0
1112,Itens Estimados do Decemista 4,4,154018,3,0,154518,Pedra Divina Decem Vermelha,4,0
1113,Itens Estimados do Decemista 5,1,151018,10,0,151018,Tecido Cerimonial,1,0
1113,Itens Estimados do Decemista 5,1,151018,10,0,151518,Tecido Cerimonial,1,0
1113,Itens Estimados do Decemista 5,2,152018,10,0,152018,Pedra Divina Decem Desbotada,2,0
1113,Itens Estimados do Decemista 5,2,152018,10,0,152518,Pedra Divina Decem Desbotada,2,0
1113,Itens Estimados do Decemista 5,3,153018,7,0,153018,Inseto Dourado,3,0
1113,Itens Estimados do Decemista 5,3,153018,7,0,153518,Inseto Dourado,3,0
1113,Itens Estimados do Decemista 5,4,154018,5,0,154018,Pedra Divina Decem Vermelha,4,0
1113,Itens Estimados do Decemista 5,4,154018,5,0,154518,Pedra Divina Decem Vermelha,4,0
1114,Tristezas do Exilado,1,151019,3,0,151019,Matéria Negra Gotejando,1,0
1114,Tristezas do Exilado,1,151019,3,0,151519,Matéria Negra Gotejando,1,0
1114,Tristezas do Exilado,2,152019,3,0,152019,Luvas Cerimoniais Danificadas,2,0
1114,Tristezas do Exilado,2,152019,3,0,152519,Luvas Cerimoniais Danificadas,2,0
1115,Itens da Vila dos Exilados 1,1,153019,1,0,153019,Matéria Negra Giratória,3,0
1115,Itens da Vila dos Exilados 1,1,153019,1,0,153519,Matéria Negra Giratória,3,0
1115,Itens da Vila dos Exilados 1,2,154019,1,0,154019,Escultura de Rosto Horripilante,4,0
1115,Itens da Vila dos Exilados 1,2,154019,1,0,154519,Escultura de Rosto Horripilante,4,0
1116,Itens da Vila dos Exilados 2,1,151019,5,0,151019,Matéria Negra Gotejando,1,0
1116,Itens da Vila dos Exilados 2,1,151019,5,0,151519,Matéria Negra Gotejando,1,0
1116,Itens da Vila dos Exilados 2,2,152019,5,0,152019,Luvas Cerimoniais Danificadas,2,0
1116,Itens da Vila dos Exilados 2,2,152019,5,0,152519,Luvas Cerimoniais Danificadas,2,0
1116,Itens da Vila dos Exilados 2,3,153019,3,0,153019,Matéria Negra Giratória,3,0
1116,Itens da Vila dos Exilados 2,3,153019,3,0,153519,Matéria Negra Giratória,3,0
1117,Itens da Vila dos Exilados 3,1,151019,5,0,151019,Matéria Negra Gotejando,1,0
1117,Itens da Vila dos Exilados 3,1,151019,5,0,151519,Matéria Negra Gotejando,1,0
1117,Itens da Vila dos Exilados 3,2,152019,5,0,152019,Luvas Cerimoniais Danificadas,2,0
1117,Itens da Vila dos Exilados 3,2,152019,5,0,152519,Luvas Cerimoniais Danificadas,2,0
1117,Itens da Vila dos Exilados 3,3,154019,2,0,154019,Escultura de Rosto Horripilante,4,0
1117,Itens da Vila dos Exilados 3,3,154019,2,0,154519,Escultura de Rosto Horripilante,4,0
1118,Itens da Vila dos Exilados 4,1,151019,7,0,151019,Matéria Negra Gotejando,1,0
1118,Itens da Vila dos Exilados 4,1,151019,7,0,151519,Matéria Negra Gotejando,1,0
1118,Itens da Vila dos Exilados 4,2,152019,7,0,152019,Luvas Cerimoniais Danificadas,2,0
1118,Itens da Vila dos Exilados 4,2,152019,7,0,152519,Luvas Cerimoniais Danificadas,2,0
1118,Itens da Vila dos Exilados 4,3,153019,5,0,153019,Matéria Negra Giratória,3,0
1118,Itens da Vila dos Exilados 4,3,153019,5,0,153519,Matéria Negra Giratória,3,0
1118,Itens da Vila dos Exilados 4,4,154019,3,0,154019,Escultura de Rosto Horripilante,4,0
1118,Itens da Vila dos Exilados 4,4,154019,3,0,154519,Escultura de Rosto Horripilante,4,0
1119,Itens da Vila dos Exilados 5,1,151019,10,0,151019,Matéria Negra Gotejando,1,0
1119,Itens da Vila dos Exilados 5,1,151019,10,0,151519,Matéria Negra Gotejando,1,0
1119,Itens da Vila dos Exilados 5,2,152019,10,0,152019,Luvas Cerimoniais Danificadas,2,0
1119,Itens da Vila dos Exilados 5,2,152019,10,0,152519,Luvas Cerimoniais Danificadas,2,0
1119,Itens da Vila dos Exilados 5,3,153019,7,0,153019,Matéria Negra Giratória,3,0
1119,Itens da Vila dos Exilados 5,3,153019,7,0,153519,Matéria Negra Giratória,3,0
1119,Itens da Vila dos Exilados 5,4,154019,5,0,154019,Escultura de Rosto Horripilante,4,0
1119,Itens da Vila dos Exilados 5,4,154019,5,0,154519,Escultura de Rosto Horripilante,4,0
1120,Devoção do Alto Sacerdote,1,151020,3,0,151020,Fragmento de Tábua com Dogmas,1,0
1120,Devoção do Alto Sacerdote,1,151020,3,0,151520,Fragmento de Tábua com Dogmas,1,0
1120,Devoção do Alto Sacerdote,2,152020,3,0,152020,Medalha da Força Brilhante,2,0
1120,Devoção do Alto Sacerdote,2,152020,3,0,152520,Medalha da Força Brilhante,2,0
1121,Colecionáveis do Sumo Sacerdote 1,1,153020,1,0,153020,Luvas do Sumo Sacerdote,3,0
