NPCIndex,NPCNamePTBR,NPCLevel,RewardIndex,SubGroupIndex,EXPBaseMin,ObservedTarget,DifferenceFromObserved
358202,C01 Soldado de Cerco Vafer,80,1202257,1000020082,20419,16303,4116
358203,C01 Bork Laser,80,1202258,1000020082,20419,16303,4116
358204,C01 Médico Lydian,80,1202259,1000020082,20419,16303,4116
358205,C01 Guerreiro Saura,80,1202260,1000020082,20419,16303,4116
358206,C01 Saura Shocktrooper,80,1202261,1000020082,20419,16303,4116
358207,C01 Saura Sniper,80,1202262,1000020082,20419,16303,4116
358290,Junker Desenfreado,80,1202263,1000020082,20419,16303,4116
358291,Junker Desenfreado,80,1202263,1000020082,20419,16303,4116
358801,C02 Vafer Soldado Pesado,80,1202265,1000020082,20419,16303,4116
358802,C02 Vafer Soldado de Cerco,80,1202266,1000020082,20419,16303,4116
358803,Bork Laser C02,80,1202267,1000020082,20419,16303,4116
358804,C02 Médico Lydian,80,1202268,1000020082,20419,16303,4116
358805,Guerreiro Saura C02,80,1202269,1000020082,20419,16303,4116
358806,C02 Saura Shocktrooper,80,1202270,1000020082,20419,16303,4116
358807,C02 Saura Sniper,80,1202271,1000020082,20419,16303,4116
358890,Junker Desenfreado,80,1202272,1000020082,20419,16303,4116
358891,Junker Desenfreado,80,1202272,1000020082,20419,16303,4116
359401,C03 Vafer Tropa Pesada,80,1202274,1000020082,20419,16303,4116
359402,C03 Vafer Soldado de Cerco,80,1202275,1000020082,20419,16303,4116
359403,Bork Laser C03,80,1202276,1000020082,20419,16303,4116
359404,C03 Médico Lydian,80,1202277,1000020082,20419,16303,4116
359405,Guerreiro Saura C03,80,1202278,1000020082,20419,16303,4116
359406,C03 Saura Shocktrooper,80,1202279,1000020082,20419,16303,4116
359407,C03 Saura Sniper,80,1202280,1000020082,20419,16303,4116
359490,Junker Desenfreado,80,1202281,1000020082,20419,16303,4116
359491,Junker Desenfreado,80,1202281,1000020082,20419,16303,4116
358001,Recon de Vanguarda,85,1202283,1000020087,28669,16303,12366
358002,Striker de Ponta,85,1202284,1000020087,28669,16303,12366
358003,Vanguarda de Ponta,85,1202285,1000020087,28669,16303,12366
358090,Pathfinder Desenfreado,85,1202286,1000020087,28669,16303,12366
358301,Recon C11,85,1202287,1000020087,28669,16303,12366
358302,Striker C11,85,1202288,1000020087,28669,16303,12366
358303,C11 Vanguarda,85,1202289,1000020087,28669,16303,12366
358304,Drone Peep C11,85,1202290,1000020087,28669,16303,12366
358390,Pathfinder Desenfreado,85,1202291,1000020087,28669,16303,12366
358401,B01 Recon,85,1202292,1000020087,28669,16303,12366
358402,Striker B01,85,1202293,1000020087,28669,16303,12366
358403,B01 Vanguarda,85,1202294,1000020087,28669,16303,12366
358490,Pathfinder Desenfreado,85,1202295,1000020087,28669,16303,12366
358601,Recon de Firewatch,85,1202296,1000020087,28669,16303,12366
358602,Striker de Vigilância de Incêndios,85,1202297,1000020087,28669,16303,12366
358603,Vanguarda de Firewatch,85,1202298,1000020087,28669,16303,12366
358690,Pathfinder Desenfreado,85,1202299,1000020087,28669,16303,12366
358901,Recon C12,85,1202300,1000020087,28669,16303,12366
358902,Striker C12,85,1202301,1000020087,28669,16303,12366
358903,C12 Vanguarda,85,1202302,1000020087,28669,16303,12366
358904,Drone Peep C12,85,1202303,1000020087,28669,16303,12366
358990,Pathfinder Desenfreado,85,1202304,1000020087,28669,16303,12366
359001,Recon B02,85,1202305,1000020087,28669,16303,12366
359002,Striker B02,85,1202306,1000020087,28669,16303,12366
359003,Vanguarda B02,85,1202307,1000020087,28669,16303,12366
359090,Pathfinder Desenfreado,85,1202308,1000020087,28669,16303,12366
359301,Defensor Recon,85,1202309,1000020087,28669,16303,12366
359302,Defensor Striker,85,1202310,1000020087,28669,16303,12366
359303,Defensor Vanguarda,85,1202311,1000020087,28669,16303,12366
359390,Pathfinder Desenfreado,85,1202312,1000020087,28669,16303,12366
359501,Recon C13,85,1202313,1000020087,28669,16303,12366
359502,Striker C13,85,1202314,1000020087,28669,16303,12366
359503,C13 Vanguarda,85,1202315,1000020087,28669,16303,12366
359504,Drone Peep C13,85,1202316,1000020087,28669,16303,12366
359590,Pathfinder Desenfreado,85,1202317,1000020087,28669,16303,12366
359601,B03 Recon,85,1202318,1000020087,28669,16303,12366
359602,Striker B03,85,1202319,1000020087,28669,16303,12366
359603,B03 Vanguarda,85,1202320,1000020087,28669,16303,12366
359690,Pathfinder Desenfreado,85,1202321,1000020087,28669,16303,12366
359801,Guerreiro Calliana,90,1202322,61000020092,38169,16303,21866
359802,Atirador Calliana,90,1202323,61000020092,38169,16303,21866
359803,Tanque Calliana,90,1202324,61000020092,38169,16303,21866
359804,Portuário Lydian,90,1202325,61000020092,38169,16303,21866
359890,Fantasma Enfurecido,90,1202326,61000020092,38169,16303,21866
4504011,Guerreiro Mecânico A01,94,1202327,1000020096,50719,16303,34416
4504012,Gunner Mecânico A01,94,1202328,1000020096,50719,16303,34416
4504019,Bork de Assalto Desenfreado,94,1202329,1000020096,50719,16303,34416
4504021,Guerreiro Mecânico A02,94,1202330,1000020096,50719,16303,34416
4504022,Gunner Mecânico A02,94,1202331,1000020096,50719,16303,34416
4504029,Bork de Assalto Desenfreado,94,1202332,1000020096,50719,16303,34416
4504031,Guerreiro Mecânico A03,94,1202333,1000020096,50719,16303,34416
4504032,Gunner de Mech A03,94,1202334,1000020096,50719,16303,34416
4504039,Bork de Assalto Desenfreado,94,1202335,1000020096,50719,16303,34416
4504041,Assaltante A04 Snatcher,99,1202336,1000020101,64469,16303,48166
4504042,Sniper A04 Snatcher,99,1202337,1000020101,64469,16303,48166
4504049,Pathfinder Desenfreado,99,1202338,1000020101,64469,16303,48166
4504051,A05 Saqueador Snatcher,99,1202339,1000020101,64469,16303,48166
4504052,Sniper A05 Snatcher,99,1202340,1000020101,64469,16303,48166
4504059,Pathfinder Desenfreado,99,1202341,1000020101,64469,16303,48166
4504061,A06 Saqueador Snatcher,99,1202342,1000020101,64469,16303,48166
4504062,Sniper A06 Snatcher,99,1202343,1000020101,64469,16303,48166
4504063,Tropa Pesada Vafer A06,99,1202344,1000020101,64469,16303,48166
4504064,Soldado de Cerco Vafer A06,99,1202345,1000020101,64469,16303,48166
4504069,Pathfinder Desenfreado,99,1202346,1000020101,64469,16303,48166
4504071,A07 Guerreiro Nether,104,1202347,1000020106,80719,16303,64416
4504072,Sentinela Nether A07,104,1202348,1000020106,80719,16303,64416
4504079,Fantasma Blindado Enfurecido,104,1202349,1000020106,80719,16303,64416
4504081,A08 Guerreiro Nether,104,1202350,1000020106,80719,16303,64416
4504082,Sentinela Nether A08,104,1202351,1000020106,80719,16303,64416
4504083,Aniquilador Nether A08,104,1202352,1000020106,80719,16303,64416
4504089,Fantasma Blindado Enfurecido,104,1202353,1000020106,80719,16303,64416
4504091,A09 Guerreiro Nether,104,1202354,1000020106,80719,16303,64416
4504092,A09 Sentinela Nether,104,1202355,1000020106,80719,16303,64416
4504093,Aniquilador Nether A09,104,1202356,1000020106,80719,16303,64416
4504099,Fantasma Blindado Enfurecido,104,1202357,1000020106,80719,16303,64416
4504111,Guerreiro Mech B01,94,1202358,1000020096,50719,16303,34416
4504112,Artilheiro Mecânico B01,94,1202359,1000020096,50719,16303,34416
4504119,Bork de Assalto Desenfreado,94,1202360,1000020096,50719,16303,34416
4504121,Guerreiro Mecânico B02,94,1202361,1000020096,50719,16303,34416
4504122,B02 Artilheiro Mecânico,94,1202362,1000020096,50719,16303,34416
4504129,Bork de Assalto Desenfreado,94,1202363,1000020096,50719,16303,34416
4504131,Guerreiro Mecânico B03,94,1202364,1000020096,50719,16303,34416
4504132,Gunner Mech B03,94,1202365,1000020096,50719,16303,34416
4504139,Bork de Assalto Desenfreado,94,1202366,1000020096,50719,16303,34416
4504141,B04 Saqueador Snatcher,99,1202367,1000020101,64469,16303,48166
4504142,Sniper B04 Snatcher,99,1202368,1000020101,64469,16303,48166
4504149,Pathfinder Desenfreado,99,1202369,1000020101,64469,16303,48166
4504151,B05 Saqueador Snatcher,99,1202370,1000020101,64469,16303,48166
4504152,Sniper B05 Snatcher,99,1202371,1000020101,64469,16303,48166
4504159,Pathfinder Desenfreado,99,1202372,1000020101,64469,16303,48166
4504161,B06 Saqueador Snatcher,99,1202373,1000020101,64469,16303,48166
4504162,Sniper B06 Snatcher,99,1202374,1000020101,64469,16303,48166
4504163,B06 Vafer Soldado Pesado,99,1202375,1000020101,64469,16303,48166
4504164,B06 Vafer Soldado de Cerco,99,1202376,1000020101,64469,16303,48166
4504169,Pathfinder Desenfreado,99,1202377,1000020101,64469,16303,48166
4504171,Guerreiro Nether B07,104,1202378,1000020106,80719,16303,64416
4504172,B07 Sentinela Nether,104,1202379,1000020106,80719,16303,64416
4504179,Fantasma Blindado Enfurecido,104,1202380,1000020106,80719,16303,64416
4504181,B08 Guerreiro Nether,104,1202381,1000020106,80719,16303,64416
4504182,B08 Sentinela Nether,104,1202382,1000020106,80719,16303,64416
4504183,B08 Aniquilador Nether,104,1202383,1000020106,80719,16303,64416
4504189,Fantasma Blindado Enfurecido,104,1202384,1000020106,80719,16303,64416
4504191,Guerreiro Nether B09,104,1202385,1000020106,80719,16303,64416
4504192,Sentinela Nether B09,104,1202386,1000020106,80719,16303,64416
4504193,B09 Aniquilador Nether,104,1202387,1000020106,80719,16303,64416
4504199,Fantasma Blindado Enfurecido,104,1202388,1000020106,80719,16303,64416
4504211,Guerreiro Mecânico C01,94,1202389,1000020096,50719,16303,34416
4504212,Artilheiro Mecânico C01,94,1202390,1000020096,50719,16303,34416
4504219,Bork de Assalto Desenfreado,94,1202391,1000020096,50719,16303,34416
4504221,Guerreiro Mecânico C02,94,1202392,1000020096,50719,16303,34416
4504222,Artilheiro Mecânico C02,94,1202393,1000020096,50719,16303,34416
4504229,Bork de Assalto Desenfreado,94,1202394,1000020096,50719,16303,34416
4504231,Guerreiro Mecânico C03,94,1202395,1000020096,50719,16303,34416
4504232,C03 Artilheiro Mecânico,94,1202396,1000020096,50719,16303,34416
4504239,Bork de Assalto Desenfreado,94,1202397,1000020096,50719,16303,34416
4504241,C04 Saqueador Snatcher,99,1202398,1000020101,64469,16303,48166
4504242,C04 Sniper Snatcher,99,1202399,1000020101,64469,16303,48166
4504249,Pathfinder Desenfreado,99,1202400,1000020101,64469,16303,48166
4504251,C05 Saqueador Snatcher,99,1202401,1000020101,64469,16303,48166
4504252,C05 Sniper Snatcher,99,1202402,1000020101,64469,16303,48166
4504259,Pathfinder Desenfreado,99,1202403,1000020101,64469,16303,48166
4504261,C06 Saqueador Snatcher,99,1202404,1000020101,64469,16303,48166
4504262,C06 Sniper Snatcher,99,1202405,1000020101,64469,16303,48166
4504263,C06 Vafer Soldado Pesado,99,1202406,1000020101,64469,16303,48166
4504264,C06 Vafer Soldado de Cerco,99,1202407,1000020101,64469,16303,48166
4504269,Pathfinder Desenfreado,99,1202408,1000020101,64469,16303,48166
4504271,C07 Guerreiro Nether,104,1202409,1000020106,80719,16303,64416
4504272,C07 Sentinela Nether,104,1202410,1000020106,80719,16303,64416
4504279,Fantasma Blindado Enfurecido,104,1202411,1000020106,80719,16303,64416
4504281,C08 Guerreiro Nether,104,1202412,1000020106,80719,16303,64416
4504282,C08 Sentinela Nether,104,1202413,1000020106,80719,16303,64416
4504283,Aniquilador Nether C08,104,1202414,1000020106,80719,16303,64416
4504289,Fantasma Blindado Enfurecido,104,1202415,1000020106,80719,16303,64416
4504291,C09 Guerreiro Nether,104,1202416,1000020106,80719,16303,64416
4504292,Sentinela Nether C09,104,1202417,1000020106,80719,16303,64416
4504293,Aniquilador Nether C09,104,1202418,1000020106,80719,16303,64416
4504299,Fantasma Blindado Enfurecido,104,1202419,1000020106,80719,16303,64416
4504311,Recon Nestkeeper,106,1202420,1000020110,95519,16303,79216
4504312,Striker Guardião do Ninho,106,1202421,1000020110,95519,16303,79216
4504313,Vanguarda Nestkeeper,106,1202422,1000020110,95519,16303,79216
4504319,Saqueador de Elite Enfurecido,106,1202423,1000020110,95519,16303,79216
4504321,Recon Hiveguard,106,1202424,1000020110,95519,16303,79216
4504322,Striker Hiveguard,106,1202425,1000020110,95519,16303,79216
4504323,Vanguarda Hiveguard,106,1202426,1000020110,95519,16303,79216
4504329,Invasor de Elite Desenfreado,106,1202427,1000020110,95519,16303,79216
4504331,Recon EOD,106,1202428,1000020110,95519,16303,79216
4504332,EOD Striker,106,1202429,1000020110,95519,16303,79216
4504333,Vanguarda EOD,106,1202430,1000020110,95519,16303,79216
4504339,Invasor de Elite Desenfreado,106,1202431,1000020110,95519,16303,79216
4504341,Recon de Guarda do Cemitério,106,1202432,1000020110,95519,16303,79216
4504342,Guarda do Cemitério Striker,106,1202433,1000020110,95519,16303,79216
4504343,Vanguarda de Guarda do Cemitério,106,1202434,1000020110,95519,16303,79216
4504349,Saqueador de Elite Enfurecido,106,1202435,1000020110,95519,16303,79216
4504901,Fantasma da Cidadela,102,1202436,3000020007,30459500,16303,30443197
375101,Dione Glatt,58,1205000,1000020059,1669,16303,-14634
375102,Dione Malpas Clutcher,58,1205001,1000020059,1669,16303,-14634
375112,Larva Selvagem,58,1205002,1000020059,1669,16303,-14634
375103,Dione Malpas Spitter,66,1205003,1000020067,4569,16303,-11734
375104,Dione Lambedor,66,1205004,1000020067,4569,16303,-11734
375113,Lagarto Selvagem,66,1205005,1000020067,4569,16303,-11734
375105,Guerreiro Pesado Dione Saura,74,1205006,1000020076,12169,16303,-4134
375106,Dione Saura Atirador,74,1205007,1000020076,12169,16303,-4134
375114,Pathfinder Desenfreado,74,1205008,1000020076,12169,16303,-4134
375107,Dione Guerreiro Nether,82,1205009,1000020084,23569,16303,7266
375108,Aniquilador Nether de Dione,82,1205010,1000020084,23569,16303,7266
375109,Sentinela Nether de Dione,82,1205011,1000020084,23569,16303,7266
375115,Fantasma Blindado Enfurecido,82,1205012,1000020084,23569,16303,7266
375116,Teia Glatt,58,1205013,1000020059,1669,16303,-14634
375117,Teia Malpas Clutcher,58,1205014,1000020059,1669,16303,-14634
375127,Larva Selvagem,58,1205015,1000020059,1669,16303,-14634
375118,Teia Malpas Spitter,66,1205016,1000020067,4569,16303,-11734
375119,Teia Licker,66,1205017,1000020067,4569,16303,-11734
375128,Lagarto Selvagem,66,1205018,1000020067,4569,16303,-11734
375120,Guerreiro Pesado Teia Saura,74,1205019,1000020076,12169,16303,-4134
375121,Sniper Teia Saura,74,1205020,1000020076,12169,16303,-4134
375129,Pathfinder Desenfreado,74,1205021,1000020076,12169,16303,-4134
375122,Teia Guerreiro Nether,82,1205022,1000020084,23569,16303,7266
375123,Teia Aniquilador Nether,82,1205023,1000020084,23569,16303,7266
375124,Teia Sentinela Nether,82,1205024,1000020084,23569,16303,7266
375130,Fantasma Blindado Enfurecido,82,1205025,1000020084,23569,16303,7266
375131,Leah Glatt,58,1205026,1000020059,1669,16303,-14634
375132,Leah Malpas Clutcher,58,1205027,1000020059,1669,16303,-14634
375142,Larva Selvagem,58,1205028,1000020059,1669,16303,-14634
375133,Leah Malpas Cuspidor,66,1205029,1000020067,4569,16303,-11734
375134,Leah Licker,66,1205030,1000020067,4569,16303,-11734
375143,Lagarto Selvagem,66,1205031,1000020067,4569,16303,-11734
375135,Leah Saura Guerreira Pesada,74,1205032,1000020076,12169,16303,-4134
375136,Leah Saura Atiradora de Elite,74,1205033,1000020076,12169,16303,-4134
375144,Pathfinder Desenfreado,74,1205034,1000020076,12169,16303,-4134
375137,Leah Guerreiro Nether,82,1205035,1000020084,23569,16303,7266
375138,Leah Aniquilador Nether,82,1205036,1000020084,23569,16303,7266
375139,Leah Sentinela Nether,82,1205037,1000020084,23569,16303,7266
375145,Fantasma Blindado Enfurecido,82,1205038,1000020084,23569,16303,7266
375146,Tetos Glatt,58,1205039,1000020059,1669,16303,-14634
375147,Clutcher de Tetos Malpas,58,1205040,1000020059,1669,16303,-14634
375157,Larva Selvagem,58,1205041,1000020059,1669,16303,-14634
375148,Cuspideira Tetos Malpas,66,1205042,1000020067,4569,16303,-11734
375149,Lambedor de Tetos,66,1205043,1000020067,4569,16303,-11734
375158,Lagarto Selvagem,66,1205044,1000020067,4569,16303,-11734
375150,Guerreiro Pesado Tetos Saura,74,1205045,1000020076,12169,16303,-4134
375151,Sniper Tetos Saura,74,1205046,1000020076,12169,16303,-4134
375159,Pathfinder Desenfreado,74,1205047,1000020076,12169,16303,-4134
375152,Tetos Guerreiro Nether,82,1205048,1000020084,23569,16303,7266
375153,Tetos Aniquilador Nether,82,1205049,1000020084,23569,16303,7266
375154,Tetos Sentinela Nether,82,1205050,1000020084,23569,16303,7266
375160,Fantasma Blindado Enfurecido,82,1205051,1000020084,23569,16303,7266
375161,Nix Glatt,58,1205052,1000020059,1669,16303,-14634
375162,Nix Malpas Clutcher,58,1205053,1000020059,1669,16303,-14634
375172,Larva Selvagem,58,1205054,1000020059,1669,16303,-14634
375163,Nix Malpas Spitter,66,1205055,1000020067,4569,16303,-11734
375164,Lambedor de Nix,66,1205056,1000020067,4569,16303,-11734
375173,Lagarto Selvagem,66,1205057,1000020067,4569,16303,-11734
375165,Guerreiro Pesado Nix Saura,74,1205058,1000020076,12169,16303,-4134
375166,Sniper Nix Saura,74,1205059,1000020076,12169,16303,-4134
375174,Pathfinder Desenfreado,74,1205060,1000020076,12169,16303,-4134
375167,Nix Guerreiro Nether,82,1205061,1000020084,23569,16303,7266
375168,Aniquilador Nether Nix,82,1205062,1000020084,23569,16303,7266
375169,Nix Sentinela Nether,82,1205063,1000020084,23569,16303,7266
375175,Fantasma Blindado Enfurecido,82,1205064,1000020084,23569,16303,7266
375176,Remos Glatt,58,1205065,1000020059,1669,16303,-14634
375177,Remos Malpas Clutcher,58,1205066,1000020059,1669,16303,-14634
375187,Larva Selvagem,58,1205067,1000020059,1669,16303,-14634
375178,Remos Malpas Spitter,66,1205068,1000020067,4569,16303,-11734
375179,Lambedor de Remos,66,1205069,1000020067,4569,16303,-11734
375188,Lagarto Selvagem,66,1205070,1000020067,4569,16303,-11734
375180,Remos Saura Guerreiro Pesado,74,1205071,1000020076,12169,16303,-4134
375181,Remos Saura Sniper,74,1205072,1000020076,12169,16303,-4134
375189,Pathfinder Desenfreado,74,1205073,1000020076,12169,16303,-4134
375182,Remos Guerreiro Nether,82,1205074,1000020084,23569,16303,7266
375183,Remos Aniquilador Nether,82,1205075,1000020084,23569,16303,7266
375184,Remos Sentinela Nether,82,1205076,1000020084,23569,16303,7266
375190,Fantasma Blindado Enfurecido,82,1205077,1000020084,23569,16303,7266
376001,Ianthe Saura Tropa de Choque,82,1205078,1000020084,23569,16303,7266
376008,Ianthe Lambedor,102,1205079,1000020104,73919,16303,57616
376009,Ianthe Malpas Spitter,82,1205080,1000020084,23569,16303,7266
376002,Ianthe Malpas Gancho,90,1205081,61000020092,38169,16303,21866
376004,Ianthe Turkan Soldado de Cerco,90,1205082,61000020092,38169,16303,21866
376005,Ianthe Guerreiro Nether,90,1205083,61000020092,38169,16303,21866
376012,Ianthe Sentinela Nether,90,1205084,61000020092,38169,16303,21866
376003,Ianthe Turkan Tropa Pesada,96,1205085,1000020098,55919,16303,39616
376010,Ianthe Saura Sniper,96,1205086,1000020098,55919,16303,39616
376011,Ianthe Turkan Raider,96,1205087,1000020098,55919,16303,39616
376007,Ianthe Turkan Sniper,102,1205088,1000020104,73919,16303,57616
376013,Ianthe Arremessador Carmesim,102,1205089,1000020104,73919,16303,57616
376006,Ianthe Cão Carmesim,106,1205090,1000020108,87919,16303,71616
376014,Ianthe Regenerador Carmesim,106,1205091,1000020108,87919,16303,71616
376101,Xanthe Saura Tropas de Choque,82,1205092,1000020084,23569,16303,7266
376108,Xanthe Licker,102,1205093,1000020104,73919,16303,57616
376109,Xanthe Malpas Cuspide,82,1205094,1000020084,23569,16303,7266
376102,Gancho Xanthe Malpas,90,1205095,61000020092,38169,16303,21866
376104,Soldado de Cerco Xanthe Turkan,90,1205096,61000020092,38169,16303,21866
376105,Xanthe Guerreiro Nether,90,1205097,61000020092,38169,16303,21866
376112,Sentinela Nether Xanthe,90,1205098,61000020092,38169,16303,21866
376103,Xanthe Turkan Soldado Pesado,96,1205099,1000020098,55919,16303,39616
376110,Xanthe Saura Atirador,96,1205100,1000020098,55919,16303,39616
376111,Xanthe Turkan Raider,96,1205101,1000020098,55919,16303,39616
376107,Xanthe Turkan Atirador de Elite,102,1205102,1000020104,73919,16303,57616
376113,Arremessador Carmesim Xanthe,102,1205103,1000020104,73919,16303,57616
376106,Cão Carmesim Xanthe,106,1205104,1000020108,87919,16303,71616
376114,Regenerador Carmesim Xanthe,106,1205105,1000020108,87919,16303,71616
376201,Phero Saura Shocktrooper,82,1205106,1000020084,23569,16303,7266
376208,Lambedor de Phero,102,1205107,1000020104,73919,16303,57616
376209,Cuspidor Phero Malpas,82,1205108,1000020084,23569,16303,7266
376202,Gancho Phero Malpas,90,1205109,61000020092,38169,16303,21866
376204,Tropa de Cerco Phero Turkan,90,1205110,61000020092,38169,16303,21866
376205,Phero Guerreiro Nether,90,1205111,61000020092,38169,16303,21866
376212,Sentinela Nether Phero,90,1205112,61000020092,38169,16303,21866
376203,Soldado Pesado Phero Turkan,96,1205113,1000020098,55919,16303,39616
376210,Phero Saura Sniper,96,1205114,1000020098,55919,16303,39616
376211,Phero Turkan Raider,96,1205115,1000020098,55919,16303,39616
376207,Sniper Phero Turkan,102,1205116,1000020104,73919,16303,57616
376213,Phero Arremessador Carmesim,102,1205117,1000020104,73919,16303,57616
376206,Phero Cão Carmesim,106,1205118,1000020108,87919,16303,71616
376214,Regenerador Carmesim Phero,106,1205119,1000020108,87919,16303,71616
376095,Larva Selvagem,82,1205120,1000020084,23569,16303,7266
376052,Malpas Spitter,90,1205121,61000020092,38169,16303,21866
376096,Junker Desenfreado,90,1205122,61000020092,38169,16303,21866
376053,Sentinela Nether,96,1205123,1000020098,55919,16303,39616
376097,Pathfinder Desenfreado,96,1205124,1000020098,55919,16303,39616
376054,Guerreiro Nether,102,1205125,1000020104,73919,16303,57616
376098,Estilhaçador Infectado Selvagem,102,1205126,1000020104,73919,16303,57616
376055,Aniquilador Nether,106,1205127,1000020108,87919,16303,71616
376099,Lagarto Infectado Selvagem,106,1205128,1000020108,87919,16303,71616
376300,Pulverizador do Nether,99,1205129,3000020012,16775700,16303,16759397
375201,Pallas Hound,86,1205130,1000020088,30469,16303,14166
375202,Regenerador Pallas Malpas,86,1205131,1000020088,30469,16303,14166
375203,Arremessador Pallas Malpas,91,1205132,61000020093,40219,16303,23916
375204,Lambedor de Pallas,91,1205133,61000020093,40219,16303,23916
375205,Guerreiro Pesado Pallas Vafer,96,1205134,1000020098,55919,16303,39616
375206,Soldado de Cerco Pallas Vafer,96,1205135,1000020098,55919,16303,39616
375207,Pallas Guerreiro Nether,101,1205136,1000020103,70669,16303,54366
375208,Aniquilador Nether de Pallas,101,1205137,1000020103,70669,16303,54366
375212,Larva Selvagem,86,1205138,1000020088,30469,16303,14166
375213,Lagarto Selvagem,91,1205139,61000020093,40219,16303,23916
375214,Pathfinder Desenfreado,96,1205140,1000020098,55919,16303,39616
375215,Fantasma Blindado Enfurecido,101,1205141,1000020103,70669,16303,54366
375216,Nike Hound,86,1205142,1000020088,30469,16303,14166
375217,Regenerador Nike Malpas,86,1205143,1000020088,30469,16303,14166
375218,Arremessador Nike Malpas,91,1205144,61000020093,40219,16303,23916
375219,Nike Licker,91,1205145,61000020093,40219,16303,23916
375220,Nike Vafer Guerreiro Pesado,96,1205146,1000020098,55919,16303,39616
375221,Nike Vafer Soldado de Cerco,96,1205147,1000020098,55919,16303,39616
375222,Nike Guerreiro Nether,101,1205148,1000020103,70669,16303,54366
375223,Nike Aniquilador Nether,101,1205149,1000020103,70669,16303,54366
375227,Larva Selvagem,86,1205150,1000020088,30469,16303,14166
375228,Lagarto Selvagem,91,1205151,61000020093,40219,16303,23916
375229,Pathfinder Desenfreado,96,1205152,1000020098,55919,16303,39616
375230,Fantasma Blindado Enfurecido,101,1205153,1000020103,70669,16303,54366
375231,Cão Phaenon,86,1205154,1000020088,30469,16303,14166
375232,Regenerador Phaenon Malpas,86,1205155,1000020088,30469,16303,14166
375233,Arremessador Phaenon Malpas,91,1205156,61000020093,40219,16303,23916
375234,Lambedor de Phaenon,91,1205157,61000020093,40219,16303,23916
375235,Guerreiro Pesado Phaenon Vafer,96,1205158,1000020098,55919,16303,39616
375236,Tropa de Cerco Phaenon Vafer,96,1205159,1000020098,55919,16303,39616
375237,Phaenon Guerreiro Nether,101,1205160,1000020103,70669,16303,54366
375238,Aniquilador Nether Phaenon,101,1205161,1000020103,70669,16303,54366
375242,Larva Selvagem,86,1205162,1000020088,30469,16303,14166
375243,Lagarto Selvagem,91,1205163,61000020093,40219,16303,23916
375244,Pathfinder Desenfreado,96,1205164,1000020098,55919,16303,39616
375245,Fantasma Blindado Enfurecido,101,1205165,1000020103,70669,16303,54366
375246,Cão Zelus,86,1205166,1000020088,30469,16303,14166
375247,Regenerador Zelus Malpas,86,1205167,1000020088,30469,16303,14166
375248,Arremessador Zelus Malpas,91,1205168,61000020093,40219,16303,23916
375249,Zelus Licker,91,1205169,61000020093,40219,16303,23916
375250,Guerreiro Pesado Zelus Vafer,96,1205170,1000020098,55919,16303,39616
375251,Soldado de Cerco Zelus Vafer,96,1205171,1000020098,55919,16303,39616
375252,Zelus Guerreiro Nether,101,1205172,1000020103,70669,16303,54366
375253,Aniquilador Nether de Zelus,101,1205173,1000020103,70669,16303,54366
375257,Larva Selvagem,86,1205174,1000020088,30469,16303,14166
375258,Lagarto Selvagem,91,1205175,61000020093,40219,16303,23916
375259,Pathfinder Desenfreado,96,1205176,1000020098,55919,16303,39616
375260,Fantasma Blindado Enfurecido,101,1205177,1000020103,70669,16303,54366
375261,Maia Cão,86,1205178,1000020088,30469,16303,14166
375262,Regenerador Maia Malpas,86,1205179,1000020088,30469,16303,14166
375263,Arremessador Maia Malpas,91,1205180,61000020093,40219,16303,23916
375264,Maia Lambedor,91,1205181,61000020093,40219,16303,23916
375265,Maia Vafer Guerreiro Pesado,96,1205182,1000020098,55919,16303,39616
375266,Maia Vafer Soldado de Cerco,96,1205183,1000020098,55919,16303,39616
375267,Maia Guerreiro Nether,101,1205184,1000020103,70669,16303,54366
375268,Maia Aniquilador Nether,101,1205185,1000020103,70669,16303,54366
375272,Larva Selvagem,86,1205186,1000020088,30469,16303,14166
375273,Lagarto Selvagem,91,1205187,61000020093,40219,16303,23916
375274,Pathfinder Desenfreado,96,1205188,1000020098,55919,16303,39616
375275,Fantasma Blindado Enfurecido,101,1205189,1000020103,70669,16303,54366
375276,Notos Hound,86,1205190,1000020088,30469,16303,14166
375277,Regenerador Notos Malpas,86,1205191,1000020088,30469,16303,14166
375278,Arremessador Notos Malpas,91,1205192,61000020093,40219,16303,23916
375279,Notos Licker,91,1205193,61000020093,40219,16303,23916
375280,Guerreiro Pesado Notos Vafer,96,1205194,1000020098,55919,16303,39616
375281,Tropa de Cerco Notos Vafer,96,1205195,1000020098,55919,16303,39616
375282,Guerreiro Nether Notos,101,1205196,1000020103,70669,16303,54366
375283,Aniquilador Nether Notos,101,1205197,1000020103,70669,16303,54366
375287,Larva Selvagem,86,1205198,1000020088,30469,16303,14166
375288,Lagarto Selvagem,91,1205199,61000020093,40219,16303,23916
375289,Pathfinder Desenfreado,96,1205200,1000020098,55919,16303,39616
375290,Fantasma Blindado Enfurecido,101,1205201,1000020103,70669,16303,54366
6511101,Darv Thanat,108,1205202,61000020110,116669,16303,100366
6511102,Variante Darv Malpas,108,1205203,61000020110,116669,16303,100366
6511103,Darv Malpas,92,1205204,1000020094,45919,16303,29616
6511104,Darv Licker,92,1205205,1000020094,45919,16303,29616
