mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Mundo Novus,Deserto da Morte,307898,72,8069,Junker Desenfreado
Mundo Novus,Deserto da Morte,307809,72,8069,Torrão do Deserto
Mundo Novus,Deserto da Morte,307811,72,8069,Verme da Areia do Deserto
Mundo Novus,Deserto de Ramon,305213,75,10869,Arghol Selvagem
Mundo Novus,Deserto de Ramon,305211,75,10869,Assassino Ramon Soma
Mundo Novus,Deserto de Ramon,305204,75,10869,Caçador Ramon Ferinky
Mundo Novus,Deserto de Ramon,305209,75,10869,Destruidor Ramon Clops
Mundo Novus,Deserto de Ramon,305215,75,10869,Junker Desenfreado
Mundo Novus,Deserto de Ramon,305214,75,10869,Pathfinder Desenfreado
Mundo Novus,Deserto de Ramon,305202,75,10869,Ramon Clod
Mundo Novus,Deserto de Ramon,305208,75,10869,Ramon Clops Sniper
Mundo Novus,Deserto de Ramon,305203,75,10869,Ramon Dagan
Mundo Novus,Deserto de Ramon,305201,75,10869,Ramon Devorador
Mundo Novus,Deserto de Ramon,305205,75,10869,Ramon Ferinky Atirador de Elite
Mundo Novus,Deserto de Ramon,305206,75,10869,Ramon Ferinky Brigão
Mundo Novus,Deserto de Ramon,305210,75,10869,Ramon Soma Guerreiro Pesado
Mundo Novus,Deserto de Ramon,305212,75,10869,Ramon Soma Shockmancer
Mundo Novus,Deserto de Ramon,305207,75,10869,Rastreador Ramon Clops
Mundo Novus,Ermo de Somora,308507,31,89,Chuti Somora
Mundo Novus,Ermo de Somora,308504,31,89,Drone Farejador Somora
Mundo Novus,Ermo de Somora,308501,31,89,Drone Peep Somora
Mundo Novus,Ermo de Somora,308505,31,89,Espadachim Mecânico Somora
Mundo Novus,Ermo de Somora,308506,31,89,Lunker Somora
Mundo Novus,Ermo de Somora,308509,31,89,Ravenous Somora
Mundo Novus,Ermo de Somora,308508,31,89,Scud Pesado Somora
Mundo Novus,Ermo de Somora,308502,31,89,Somora Passer Alpha
Mundo Novus,Ermo de Somora,308503,31,89,Somora Passer Gamma
Mundo Novus,Ermo Rambler,305302,63,2469,Artilheiro Mecânico Rambler
Mundo Novus,Ermo Rambler,305305,63,2469,Atirador Vagabundo Rambler
Mundo Novus,Ermo Rambler,305307,63,2469,Berserker Vagabundo Rambler
Mundo Novus,Ermo Rambler,305398,63,2469,Bork de Assalto Desenfreado
Mundo Novus,Ermo Rambler,305304,63,2469,Combatente Vagabundo Rambler
Mundo Novus,Ermo Rambler,305303,63,2469,Drone Peep Rambler
Mundo Novus,Ermo Rambler,305301,63,2469,Espadachim Mech Rambler
Mundo Novus,Ermo Rambler,305399,63,2469,Estilhaçador Selvagem
Mundo Novus,Ermo Rambler,305310,63,2469,Glatt Rambler
Mundo Novus,Ermo Rambler,305309,63,2469,Grumble Gancho Rambler
Mundo Novus,Ermo Rambler,305308,63,2469,Grumble Rambler
Mundo Novus,Ermo Rambler,305397,63,2469,Junker Desenfreado
Mundo Novus,Ermo Rambler,305311,63,2469,Lapis Rambler
Mundo Novus,Ermo Rambler,305312,63,2469,Lunker Rambler
Mundo Novus,Ermo Rambler,305306,63,2469,Retalhador Vagabundo Rambler
Mundo Novus,Favelas de Seth,305599,66,3969,Arghol Selvagem
Mundo Novus,Favelas de Seth,305592,66,3969,Bork de Assalto Desenfreado
Mundo Novus,Favelas de Seth,305508,66,3969,Caçador Seth Crawler
Mundo Novus,Favelas de Seth,305507,66,3969,Chuti Seth
Mundo Novus,Favelas de Seth,305503,66,3969,Drone Peep Seth
Mundo Novus,Favelas de Seth,305504,66,3969,Fezal Seth
Mundo Novus,Favelas de Seth,305505,66,3969,Flem Seth
Mundo Novus,Favelas de Seth,305598,66,3969,Junker Desenfreado
Mundo Novus,Favelas de Seth,305506,66,3969,Lunker Seth
Mundo Novus,Favelas de Seth,305514,66,3969,Sentinela Seth Predo
Mundo Novus,Favelas de Seth,305501,66,3969,Seth Espadachim Mecânico
Mundo Novus,Favelas de Seth,305515,66,3969,Seth Predo Gladiador
Mundo Novus,Favelas de Seth,305511,66,3969,Seth Saqueador Predo
Mundo Novus,Ferro-Velho de Seth,312604,67,4569,Atirador do Ferro-Velho de Seth
Mundo Novus,Ferro-Velho de Seth,312605,67,4569,Ferro-Velho de Seth Lutador com Faca
Mundo Novus,Ferro-Velho de Seth,312602,67,4569,Incendiário do Ferro-Velho de Seth
Mundo Novus,Ferro-Velho de Seth,312601,67,4569,Nyoka Seth
Mundo Novus,Ferro-Velho de Seth,312603,67,4569,Rastreador do Ferro-Velho de Seth
Mundo Novus,Ferro-Velho de Seth,312606,67,4569,Ravenous Seth
Mundo Novus,Ferro-Velho de Seth,312699,68,5169,Bork de Assalto Enfurecido
Mundo Novus,Ferro-Velho de Seth,312697,68,5169,Estilhaçador Selvagem
Mundo Novus,Ferro-Velho de Seth,312698,68,5169,Junker Desenfreado
Mundo Novus,Ferro-Velho de Seth,312609,68,5169,Seth Atirador Vagabundo
Mundo Novus,Ferro-Velho de Seth,312611,68,5169,Seth Berserker Vagabundo
Mundo Novus,Ferro-Velho de Seth,312608,68,4569,Seth Combatente Vagabundo
Mundo Novus,Ferro-Velho de Seth,312610,68,5169,Seth Retalhador Vagabundo
Mundo Novus,Floresta Congelada de Ruvia,3115301,98,55919,Estilhaçador de Ruvia
Mundo Novus,Floresta Congelada de Ruvia,3115391,98,55919,Estilhaçador Selvagem
Mundo Novus,Floresta Congelada de Ruvia,3115302,98,55919,Lagarto Ruvia
Mundo Novus,Floresta Congelada de Ruvia,3115304,98,55919,Larva Ruvia Infectada
Mundo Novus,Floresta Congelada de Ruvia,3115303,98,55919,Ruvia Anabola
Mundo Novus,Floresta Congelada de Ruvia,3115392,99,58669,Canibal Selvagem
Mundo Novus,Floresta Congelada de Ruvia,3115305,99,58669,Estilhaçador Ruvia Infectado
Mundo Novus,Floresta Congelada de Ruvia,3115306,99,58669,Fera Selvagem Ruvia
Mundo Novus,Floresta Congelada de Ruvia,3115307,99,58669,Lagarto Ruvia Infectado
Mundo Novus,Floresta Congelada de Ruvia,3115308,99,58669,Talpa Ruvia Infectada
Mundo Novus,Floresta Congelada de Ruvia,3115393,100,61519,Brutal Selvagem
Mundo Novus,Floresta Congelada de Ruvia,3115312,100,61519,Ruvia Cão Carmesim
Mundo Novus,Floresta Congelada de Ruvia,3115311,100,61519,Ruvia Ferinky Lutador
Mundo Novus,Floresta Congelada de Ruvia,3115310,100,61519,Sniper Ruvia Ferinky
Mundo Novus,Floresta Congelada de Ruvia,3115309,100,61519,Soldado Ruvia Infectado
Mundo Novus,Floresta de Inewt,313605,78,14769,Cavalaria Pesada Inewt
Mundo Novus,Floresta de Inewt,313607,78,14769,Inewt Kaigar
Mundo Novus,Floresta de Inewt,313606,78,14769,Inewt Limpeza
Mundo Novus,Floresta de Inewt,313602,78,14769,Inewt Simbi
Mundo Novus,Floresta de Inewt,313601,78,14769,Lagarto Inewt
Mundo Novus,Floresta de Inewt,313696,78,14769,Savage Symbi
Mundo Novus,Floresta de Inewt,313604,79,16069,Combatente Mecânico Inewt
Mundo Novus,Floresta de Inewt,313697,79,16069,Estilhaçador Selvagem
Mundo Novus,Floresta de Inewt,313608,79,16069,Inewt Guerreiro Soma
Mundo Novus,Floresta de Inewt,313609,79,16069,Inewt Mago Soma
Mundo Novus,Floresta de Inewt,313610,79,16069,Inewt Ranger Soma
Mundo Novus,Floresta de Inewt,313603,79,16069,Super Soldado Inewt
Mundo Novus,Floresta de Inewt,313613,80,17469,Inewt Vafer Soldado de Cerco
Mundo Novus,Floresta de Inewt,313612,80,17469,Inewt Vafer Soldado Pesado
Mundo Novus,Floresta de Inewt,313611,80,17469,Invasor Capturador de Inewt
Mundo Novus,Floresta de Inewt,313698,80,17469,Junker Desenfreado
Mundo Novus,Floresta de Inewt,313616,81,18919,Inewt Atirador
Mundo Novus,Floresta de Inewt,313615,81,18919,Inewt Brutamontes
Mundo Novus,Floresta de Inewt,313699,81,18919,Pathfinder Desenfreado
Mundo Novus,Floresta de Inewt,313614,81,18919,Sniper Inewt Snatcher
Mundo Novus,Floresta de Lowed,305802,17,23,Ash Lowed
Mundo Novus,Floresta de Lowed,305801,17,23,Flem Lowed
Mundo Novus,Floresta de Lowed,305804,18,26,Lowed Rastreador Ferinky
Mundo Novus,Floresta de Lowed,305803,18,26,Symbi Lowed
Mundo Novus,Floresta de Lowed,305806,19,29,Lowed Ferinky Lutador
Mundo Novus,Floresta de Lowed,305805,19,29,Lowed Ferinky Sniper
Mundo Novus,Floresta de Mayazar,305612,32,96,Abraço de Mayazar
Mundo Novus,Floresta de Mayazar,305603,32,96,Assassino Soma Mayazar
Mundo Novus,Floresta de Mayazar,305606,32,96,Atirador da Gangue Mayazar
Mundo Novus,Floresta de Mayazar,305602,32,96,Brutamontes da Gangue Mayazar
Mundo Novus,Floresta de Mayazar,305611,32,96,Gaff de Mayazar
Mundo Novus,Floresta de Mayazar,305610,32,96,Lutador com Faca da Gangue Mayazar
Mundo Novus,Floresta de Mayazar,305605,32,96,Mayazar Anabola
Mundo Novus,Floresta de Mayazar,305608,32,96,Mayazar Kaigar
Mundo Novus,Floresta de Mayazar,305601,32,96,Mayazar Meevlan
Mundo Novus,Floresta de Mayazar,305604,32,96,Mayazar Soma Shockmancer
Mundo Novus,Floresta de Mayazar,305609,32,96,Mayazar Soma Shocktrooper
Mundo Novus,Floresta de Mayazar,305607,32,96,Mayazar Symbi
Mundo Novus,Floresta dos Exilados,306621,48,599,Abiectio Anabola
Mundo Novus,Floresta dos Exilados,306618,48,599,Abiectio Bork de Assalto
Mundo Novus,Floresta dos Exilados,306620,48,599,Abiectio Bork Laser
Mundo Novus,Floresta dos Exilados,306624,48,599,Abiectio Glatt
Mundo Novus,Floresta dos Exilados,306623,48,599,Abiectio Mahr
Mundo Novus,Floresta dos Exilados,306699,48,599,Arghol Selvagem
Mundo Novus,Floresta dos Exilados,306626,48,599,Arqueiro Abiectio
Mundo Novus,Floresta dos Exilados,306627,48,599,Arquivista Abiectio
Mundo Novus,Floresta dos Exilados,306619,48,599,Bot de Vigilância Abiectio
Mundo Novus,Floresta dos Exilados,306698,48,599,Canibal Selvagem
Mundo Novus,Floresta dos Exilados,306617,48,599,Controle Abiectio Bork
Mundo Novus,Floresta dos Exilados,306622,48,599,Demolição Abiectio
Mundo Novus,Floresta dos Exilados,306625,48,599,Exílio Infectado
Mundo Novus,Floresta dos Exilados,306697,48,599,Pathfinder Desenfreado
Mundo Novus,Floresta dos Mortos,306703,53,1069,Besouro Fedido Mortum
Mundo Novus,Floresta dos Mortos,306704,53,1069,Cinzas de Mortum
Mundo Novus,Floresta dos Mortos,306702,53,1069,Criador Mortum Mahr
Mundo Novus,Floresta dos Mortos,306706,53,1069,Mortum Grumble
Mundo Novus,Floresta dos Mortos,306701,53,1069,Mortum Mahr
Mundo Novus,Floresta dos Mortos,306705,53,1069,Mortum Meevlan
Mundo Novus,Floresta dos Mortos,306798,54,1169,Arghol Selvagem
Mundo Novus,Floresta dos Mortos,306708,54,1169,Atirador Predo Mortum
Mundo Novus,Floresta dos Mortos,306799,54,1169,Bork de Assalto Desenfreado
Mundo Novus,Floresta dos Mortos,306797,54,1169,Estilhaçador Selvagem
Mundo Novus,Floresta dos Mortos,306712,54,1169,Mortum Ferinky Lutador
Mundo Novus,Floresta dos Mortos,306709,54,1169,Mortum Gafftail
Mundo Novus,Floresta dos Mortos,306707,54,1169,Mortum Saqueador Predo
Mundo Novus,Floresta dos Mortos,306710,54,1169,Rastreador Mortum Ferinky
Mundo Novus,Floresta dos Mortos,306796,54,1169,Simbionte Selvagem
Mundo Novus,Floresta dos Mortos,306711,54,1169,Sniper Mortum Ferinky
Mundo Novus,Floresta Norte de Dorian,306005,39,149,Dorian Aniquilador Nether
Mundo Novus,Floresta Norte de Dorian,306003,39,149,Dorian Estilhaçador
Mundo Novus,Floresta Norte de Dorian,306004,39,149,Dorian Guerreiro Nether
Mundo Novus,Floresta Norte de Dorian,306001,39,149,Dorian Percevejo Fedorento
Mundo Novus,Floresta Norte de Dorian,306006,39,149,Dorian Sentinela Nether
Mundo Novus,Floresta Norte de Dorian,306009,39,149,Estilhaçador Dorian Infectado
Mundo Novus,Floresta Norte de Dorian,306007,39,149,Infectado Mutante
Mundo Novus,Floresta Norte de Dorian,306002,39,149,Lagarto Dorian
Mundo Novus,Floresta Norte de Dorian,306008,39,149,Lagarto Dorian Infectado
Mundo Novus,Floresta Norte de Dorian,306011,39,149,Soldado Accretia Infectado
Mundo Novus,Floresta Norte de Dorian,306010,39,149,Soldado Bellato Infectado
Mundo Novus,Floresta Sul de Dorian,306101,40,159,Assassino do Submundo Dorian
Mundo Novus,Floresta Sul de Dorian,306108,40,159,Canibal Dorian
Mundo Novus,Floresta Sul de Dorian,306105,40,159,Canibal Dorian Infectado
Mundo Novus,Floresta Sul de Dorian,306102,40,159,Destruidor de Submundo Dorian
Mundo Novus,Floresta Sul de Dorian,306103,40,159,Dorian Atirador de Elite Nether
Mundo Novus,Floresta Sul de Dorian,306109,40,159,Larva Dorian
Mundo Novus,Floresta Sul de Dorian,306106,40,159,Larva Dorian Infectada
Mundo Novus,Floresta Sul de Dorian,306110,40,159,Nezad Dorian
Mundo Novus,Floresta Sul de Dorian,306107,40,159,Sacerdote Cora Infectado
Mundo Novus,Fábrica de Munições Blackstone,312504,64,2869,Atirador Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312501,64,2869,Blackstone Saura Shocktrooper
Mundo Novus,Fábrica de Munições Blackstone,312599,64,2869,Bork de Assalto Desenfreado
Mundo Novus,Fábrica de Munições Blackstone,312508,64,2869,Catus Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312506,64,2869,Drone Farejador Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312509,64,2869,Estilhaçador Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312597,64,2869,Estilhaçador Selvagem
Mundo Novus,Fábrica de Munições Blackstone,312502,64,2869,Franco-atirador Saura de Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312510,64,2869,Grumble de Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312503,64,2869,Guerreiro Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312513,64,2869,Guerreiro Saura de Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312507,64,2869,Passer Alpha de Blackstone
Mundo Novus,Fábrica de Munições Blackstone,312598,64,2869,Pathfinder Desenfreado
Mundo Novus,Fábrica de Munições Blackstone,312512,64,2869,Rastreador Blackstone Saura
Mundo Novus,Ilha do Peregrino,307010,58,1569,Acolito Peregrino
Mundo Novus,Ilha do Peregrino,307097,58,1569,Arghol Selvagem
Mundo Novus,Ilha do Peregrino,307007,58,1569,Arqueiro Peregrino
Mundo Novus,Ilha do Peregrino,307009,58,1569,Arquivista Peregrino
Mundo Novus,Ilha do Peregrino,307008,58,1569,Carcereiro Peregrino
Mundo Novus,Ilha do Peregrino,307099,58,1569,Fantasma Blindado Enfurecido
Mundo Novus,Ilha do Peregrino,307098,58,1569,Fantasma Enfurecido
Mundo Novus,Ilha do Peregrino,307006,58,1569,Juiz Peregrino
Mundo Novus,Ilha do Peregrino,307003,58,1569,Lagarto Peregrino
Mundo Novus,Ilha do Peregrino,307004,58,1569,Peregrino Draco
Mundo Novus,Ilha do Peregrino,307005,58,1569,Peregrino Ertelem
Mundo Novus,Ilha do Peregrino,307001,58,1569,Peregrino Flem
Mundo Novus,Ilha do Peregrino,307002,58,1569,Peregrino Kaigar
Mundo Novus,Ilha do Peregrino,307096,58,1569,Simbiôntico Selvagem
Mundo Novus,Jardim dos Deuses,308709,49,689,Anabola Khran
Mundo Novus,Jardim dos Deuses,308716,49,689,Arghol Selvagem
Mundo Novus,Jardim dos Deuses,308717,49,689,Fantasma Enfurecido
Mundo Novus,Jardim dos Deuses,308712,49,689,Khran Mentalista Palid
Mundo Novus,Jardim dos Deuses,308708,49,689,Lapis Khran
Mundo Novus,Jardim dos Deuses,308707,49,689,Larva Óptica Khran
Mundo Novus,Jardim dos Deuses,308704,49,689,Nezad Khran
Mundo Novus,Jardim dos Deuses,308701,49,689,Percevejo Khran
Mundo Novus,Jardim dos Deuses,308715,49,689,Ravenous Khran
Mundo Novus,Jardim dos Deuses,308718,49,689,Simbiote Selvagem
Mundo Novus,Jardim dos Deuses,308711,50,779,Khran Atirador Equesian
Mundo Novus,Jardim dos Deuses,308706,50,779,Khran Atirador Predo
Mundo Novus,Jardim dos Deuses,308713,50,779,Khran Feiticeiro Palid
Mundo Novus,Jardim dos Deuses,308702,50,779,Khran Ferinky Lutador
Mundo Novus,Jardim dos Deuses,308714,50,779,Khran Guardião Palid
Mundo Novus,Jardim dos Deuses,308710,50,779,Khran Saqueador Equesian
Mundo Novus,Jardim dos Deuses,308705,50,779,Khran Saqueador Predo
Mundo Novus,Jardim dos Deuses,308703,50,779,Rastreador Khran Ferinky
Mundo Novus,Mina Diamant,3112304,92,40169,Auxiliar de Armas Chrome Trooper
Mundo Novus,Mina Diamant,3112391,92,40169,Bork de Assalto Desenfreado
Mundo Novus,Mina Diamant,3112303,92,40169,Chrome Arms Shocktrooper
Mundo Novus,Mina Diamant,3112301,92,40169,Drone de Braços Chrome
Mundo Novus,Mina Diamant,3112302,92,40169,Sentinela de Braços Chrome
Mundo Novus,Mina Diamant,3112307,93,43669,Assaltante de Diamante
Mundo Novus,Mina Diamant,3112306,93,43669,Diamante Vanguarda
Mundo Novus,Mina Diamant,3112392,93,43669,Junker Desenfreado
Mundo Novus,Mina Diamant,3112308,93,43669,Passer Alpha de Diamante
Mundo Novus,Mina Diamant,3112305,93,43669,Sniffer de Diamante
Mundo Novus,Mina Diamant,3112310,94,45919,Cavalaria Pesada White Fang
Mundo Novus,Mina Diamant,3112311,94,45919,Combatente Mech Presa Branca
Mundo Novus,Mina Diamant,3112393,94,45919,Pathfinder Desenfreado
Mundo Novus,Mina Diamant,3112309,94,45919,Sentinela Presa Branca
Mundo Novus,Mina Diamant,3112312,94,45919,Super Soldado Presa Branca
Mundo Novus,Planaltos de Numerus,307104,61,1969,Catus Numerus
Mundo Novus,Planaltos de Numerus,307103,61,1969,Caçador de Numerus Crawler
Mundo Novus,Planaltos de Numerus,307102,61,1969,Guerreiro Crawler Numerus
Mundo Novus,Planaltos de Numerus,307101,61,1969,Kaigar Numerus
Mundo Novus,Planaltos de Numerus,307105,61,1969,Lapis Numerus
Mundo Novus,Planaltos de Numerus,307106,61,1969,Lapis Rigor Numerus
Mundo Novus,Planaltos de Numerus,307111,62,2169,Acolyte de Numerus
Mundo Novus,Planaltos de Numerus,307109,62,2169,Arqueiro Numerus
Mundo Novus,Planaltos de Numerus,307199,62,2169,Fantasma Enfurecido
Mundo Novus,Planaltos de Numerus,307198,62,2169,Junker Enfurecido
Mundo Novus,Planaltos de Numerus,307108,62,2169,Numerus Atirador Equesian
Mundo Novus,Planaltos de Numerus,307107,62,2169,Numerus Bandido Equesiano
Mundo Novus,Planaltos de Numerus,307110,62,2169,Numerus Lanceiro
Mundo Novus,Planaltos de Numerus,307112,62,2169,Numerus Zelote
Mundo Novus,Planaltos de Numerus,307197,62,2169,Simbiôntico Selvagem
Mundo Novus,Planície Negra,306802,55,1269,Ancião Lagarto Onyx
Mundo Novus,Planície Negra,306809,55,1269,Arquivista Ônix
Mundo Novus,Planície Negra,306805,55,1269,Ash Onyx
Mundo Novus,Planície Negra,306806,55,1269,Ash Ígneo Onyx
Mundo Novus,Planície Negra,306804,55,1269,Canibal Rex Onyx
Mundo Novus,Planície Negra,306815,55,1269,Canibal Selvagem
Mundo Novus,Planície Negra,306814,55,1269,Estilhaçador Selvagem
Mundo Novus,Planície Negra,306816,55,1269,Fantasma Enfurecido
Mundo Novus,Planície Negra,306803,55,1269,Glatt Onyx
Mundo Novus,Planície Negra,306811,55,1269,Iniciador de Fogo Ônix
Mundo Novus,Planície Negra,306801,55,1269,Lagarto Onyx
Mundo Novus,Planície Negra,306807,55,1269,Larva Infernal Onyx
Mundo Novus,Planície Negra,306808,55,1269,Onyx Zealot
Mundo Novus,Planície Negra,306812,55,1269,Purificador de Ônix
Mundo Novus,Planícies de Spire,306497,47,509,Bork de Assalto Desenfreado
Mundo Novus,Planícies de Spire,306498,47,509,Brutal Selvagem
Mundo Novus,Planícies de Spire,306406,47,509,Cinzas da Spire
Mundo Novus,Planícies de Spire,306405,47,509,Fera Selvagem da Spire
Mundo Novus,Planícies de Spire,306407,47,509,Nipper Vafer Spire
Mundo Novus,Planícies de Spire,306499,47,509,Simbiote Selvagem
Mundo Novus,Planícies de Spire,306404,47,509,Spire Anabola
Mundo Novus,Planícies de Spire,306411,47,509,Spire Atirador Predo
Mundo Novus,Planícies de Spire,306401,47,509,Spire Brutal
Mundo Novus,Planícies de Spire,306402,47,509,Spire Infernal Draco
Mundo Novus,Planícies de Spire,306409,47,509,Spire Ladino Vafer
Mundo Novus,Planícies de Spire,306410,47,509,Spire Mortal Vafer
Mundo Novus,Planícies de Spire,306412,47,509,Spire Rex Vafer
Mundo Novus,Planícies de Spire,306408,47,509,Spire Saqueador Predo
Mundo Novus,Planícies de Spire,306403,47,509,Spire Symbi
Mundo Novus,Portão de Romulus,308602,69,5869,Assassino Romulus Soma
Mundo Novus,Portão de Romulus,308612,69,5869,Catador Romulus
Mundo Novus,Portão de Romulus,308601,69,5869,Cavaleiro Pesado Romulus Soma
Mundo Novus,Portão de Romulus,308610,69,5869,Destruidor Romulus Clops
Mundo Novus,Portão de Romulus,308604,69,5869,Espadachim Mecha Romulus
Mundo Novus,Portão de Romulus,308698,69,5869,Estilhaçador Selvagem
Mundo Novus,Portão de Romulus,308607,69,5869,Gafftail Romulus
Mundo Novus,Portão de Romulus,308608,69,5869,Grumble Gancho Romulus
