spot_id,location_kind,content_name_ptbr,floor_or_difficulty_ptbr,display_label_ptbr,map_name_ptbr,spot_name_ptbr,map_contents,map_ids,region_ids,mob_map_ids,npc_id,mob_name_ptbr,mob_level,mob_spawn_kind,exp_base_min,exp_base_values,exp_base_value_count,exp_status,spawn_value_by_map,spawn_rows,source_tables,catalog_version
map:4352:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4352],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4352,435109|435113,4352,3435218,Cão Carmesim,90,normal,111211,111211,1,candidato_estatico_item_900,4352:370,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4452:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4452],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4452,435109|435113,4452,3435218,Cão Carmesim,90,normal,111211,111211,1,candidato_estatico_item_900,4452:104,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4352:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4352],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4352,435109|435113,4352,3435201,Gigas,90,normal,1710950,1710950,1,candidato_estatico_item_900,4352:18,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4452:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4452],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4452,435109|435113,4452,3435201,Gigas,90,normal,1710950,1710950,1,candidato_estatico_item_900,4452:6,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4352:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4352],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4352,435109|435113,4352,3435219,Larva Infernal Carmesim,90,normal,111211,111211,1,candidato_estatico_item_900,4352:370,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4452:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4452],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4452,435109|435113,4452,3435219,Larva Infernal Carmesim,90,normal,111211,111211,1,candidato_estatico_item_900,4452:108,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4352:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4352],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4352,435109|435113,4352,3435202,Morposi,90,normal,1710950,1710950,1,candidato_estatico_item_900,4352:18,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4452:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 2,Área 2 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4452],Área 2 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4452,435109|435113,4452,3435202,Morposi,90,normal,1710950,1710950,1,candidato_estatico_item_900,4452:6,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435108:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,43,4353,435108|435110|435111|435112|435114,4353,3435320,Arremessador Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:802,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435108:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,47,4453,435108|435110|435111|435112|435114,4453,3435320,Arremessador Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:260,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435108:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,43,4353,435108|435110|435111|435112|435114,4353,3435318,Cão Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:802,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435108:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,47,4453,435108|435110|435111|435112|435114,4453,3435318,Cão Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:264,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435108:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,43,4353,435108|435110|435111|435112|435114,4353,3435301,Gigas,94,normal,2115950,2115950,1,candidato_estatico_item_900,4353:39,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435108:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,47,4453,435108|435110|435111|435112|435114,4453,3435301,Gigas,94,normal,2115950,2115950,1,candidato_estatico_item_900,4453:15,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435108:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,43,4353,435108|435110|435111|435112|435114,4353,3435319,Larva Infernal Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:802,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435108:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,47,4453,435108|435110|435111|435112|435114,4453,3435319,Larva Infernal Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:260,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435108:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,43,4353,435108|435110|435111|435112|435114,4353,3435302,Morposi,94,normal,2115950,2115950,1,candidato_estatico_item_900,4353:39,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435108:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada da Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada da Babilônia,47,4453,435108|435110|435111|435112|435114,4453,3435302,Morposi,94,normal,2115950,2115950,1,candidato_estatico_item_900,4453:15,5,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4353,435109|435113,4353,3435320,Arremessador Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:370,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4453,435109|435113,4453,3435320,Arremessador Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:108,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4353,435109|435113,4353,3435318,Cão Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:370,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4453,435109|435113,4453,3435318,Cão Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:104,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4353,435109|435113,4353,3435301,Gigas,94,normal,2115950,2115950,1,candidato_estatico_item_900,4353:18,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4453,435109|435113,4453,3435301,Gigas,94,normal,2115950,2115950,1,candidato_estatico_item_900,4453:6,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4353,435109|435113,4353,3435319,Larva Infernal Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4353:370,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4453,435109|435113,4453,3435319,Larva Infernal Carmesim,94,normal,154888,154888,1,candidato_estatico_item_900,4453:108,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4353:region:435109:content:43,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4353],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,43,4353,435109|435113,4353,3435302,Morposi,94,normal,2115950,2115950,1,candidato_estatico_item_900,4353:18,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4453:region:435109:content:47,babylon_pve,Cidade Arruinada da Babilônia,Área 3,Área 3 da Cidade Arruinada da Babilônia > Cidade Arruinada de Babilônia [mapa 4453],Área 3 da Cidade Arruinada da Babilônia,Cidade Arruinada de Babilônia,47,4453,435109|435113,4453,3435302,Morposi,94,normal,2115950,2115950,1,candidato_estatico_item_900,4453:6,2,RF_Babylon_Lobby|RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59008:content:1,field,,,Arsenal de Beltran > Depósito de Suprimentos do Arsenal de Beltran,Arsenal de Beltran,Depósito de Suprimentos do Arsenal de Beltran,1,102,59008,102,305914,Lutador de Facas Fora da Lei Beltran,11,normal,11,11,1,candidato_estatico_item_900,102:8,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305903,Beltran Fora da Lei Incendiário,10,normal,10,10,1,candidato_estatico_item_900,102:23,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305902,Combatente Mecânico Beltran,10,normal,10,10,1,candidato_estatico_item_900,102:8,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305901,Guarda de Fronteira Beltran,10,normal,10,10,1,candidato_estatico_item_900,102:7,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305905,Beltran Bork Laser,11,normal,11,11,1,candidato_estatico_item_900,102:17,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305904,Lutador de Facas Fora da Lei Beltran,11,normal,11,11,1,candidato_estatico_item_900,102:15,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305907,Beltran Soma Tropas de Choque,12,normal,12,12,1,candidato_estatico_item_900,102:1,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59001:content:1,field,,,Arsenal de Beltran > Perímetro Externo do Arsenal de Beltran,Arsenal de Beltran,Perímetro Externo do Arsenal de Beltran,1,102,59001,102,305908,Drone de Patrulha Beltran,12,normal,12,12,1,candidato_estatico_item_900,102:21,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59009:content:1,field,,,Arsenal de Beltran > Ruína do Arsenal de Beltran,Arsenal de Beltran,Ruína do Arsenal de Beltran,1,102,59009,102,305906,Sentinela Soma Beltran,11,normal,11,11,1,candidato_estatico_item_900,102:19,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59009:content:1,field,,,Arsenal de Beltran > Ruína do Arsenal de Beltran,Arsenal de Beltran,Ruína do Arsenal de Beltran,1,102,59009,102,305907,Beltran Soma Tropas de Choque,12,normal,12,12,1,candidato_estatico_item_900,102:15,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59003:content:1,field,,,Arsenal de Beltran > Sede do Arsenal de Beltran,Arsenal de Beltran,Sede do Arsenal de Beltran,1,102,59003,102,305909,Sentinela Beltran,12,normal,12,12,1,candidato_estatico_item_900,102:7,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59003:content:1,field,,,Arsenal de Beltran > Sede do Arsenal de Beltran,Arsenal de Beltran,Sede do Arsenal de Beltran,1,102,59003,102,305912,Beltran Passer Alpha,13,normal,14,14,1,candidato_estatico_item_900,102:19,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59003:content:1,field,,,Arsenal de Beltran > Sede do Arsenal de Beltran,Arsenal de Beltran,Sede do Arsenal de Beltran,1,102,59003,102,305911,Cavalaria Pesada Beltran,13,normal,14,14,1,candidato_estatico_item_900,102:11,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59003:content:1,field,,,Arsenal de Beltran > Sede do Arsenal de Beltran,Arsenal de Beltran,Sede do Arsenal de Beltran,1,102,59003,102,305913,Mercenário Beltran Crawler,13,normal,14,14,1,candidato_estatico_item_900,102:6,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:102:region:59003:content:1,field,,,Arsenal de Beltran > Sede do Arsenal de Beltran,Arsenal de Beltran,Sede do Arsenal de Beltran,1,102,59003,102,305910,Super Soldado Beltran,13,normal,14,14,1,candidato_estatico_item_900,102:11,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4505:region:450502:content:1,field,,,Instalação de Suprimento Orbital > Doca A-02,Instalação de Suprimento Orbital,Doca A-02,1,4505,450502,4505,4504029,Bork de Assalto Desenfreado,94,normal,50719,50719,1,candidato_estatico_item_900,4505:16,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4505:region:450502:content:1,field,,,Instalação de Suprimento Orbital > Doca A-02,Instalação de Suprimento Orbital,Doca A-02,1,4505,450502,4505,4504021,Guerreiro Mecânico A02,94,normal,50719,50719,1,candidato_estatico_item_900,4505:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4505:region:450502:content:1,field,,,Instalação de Suprimento Orbital > Doca A-02,Instalação de Suprimento Orbital,Doca A-02,1,4505,450502,4505,4504022,Gunner Mecânico A02,94,normal,50719,50719,1,candidato_estatico_item_900,4505:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4505:region:450503:content:1,field,,,Instalação de Suprimento Orbital > Doca A-03,Instalação de Suprimento Orbital,Doca A-03,1,4505,450503,4505,4504039,Bork de Assalto Desenfreado,94,normal,50719,50719,1,candidato_estatico_item_900,4505:22,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
map:4505:region:450503:content:1,field,,,Instalação de Suprimento Orbital > Doca A-03,Instalação de Suprimento Orbital,Doca A-03,1,4505,450503,4505,4504031,Guerreiro Mecânico A03,94,normal,50719,50719,1,candidato_estatico_item_900,4505:60,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|mob_exp_candidates.csv,1.28.5
