mapa,spot_andar,npc_id,mob_level,exp_base,mob_name
Santa's Warehouse,Santa's Warehouse Lv. 10,3911015,85,75657,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 10,3911005,85,75657,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 11,3911103,90,102657,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 11,3911113,90,102657,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 11,3911109,90,102657,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 11,3911106,90,102657,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 11,3911101,90,102657,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 11,3911102,90,102657,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 11,3911114,90,102657,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 11,3911108,90,102657,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 11,3911110,90,102657,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 11,3911112,90,102657,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 11,3911111,90,102657,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 11,3911104,90,102657,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 11,3911116,90,102657,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 11,3911107,90,102657,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 11,3911115,90,102657,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 11,3911105,90,102657,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 2,3910203,45,1077,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 2,3910213,45,1077,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 2,3910209,45,1077,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 2,3910206,45,1077,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 2,3910201,45,1077,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 2,3910202,45,1077,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 2,3910214,45,1077,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 2,3910208,45,1077,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 2,3910210,45,1077,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 2,3910212,45,1077,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 2,3910211,45,1077,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 2,3910204,45,1077,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 2,3910216,45,1077,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 2,3910207,45,1077,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 2,3910215,45,1077,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 2,3910205,45,1077,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 3,3910303,50,2337,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 3,3910313,50,2337,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 3,3910309,50,2337,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 3,3910306,50,2337,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 3,3910301,50,2337,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 3,3910302,50,2337,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 3,3910314,50,2337,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 3,3910308,50,2337,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 3,3910310,50,2337,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 3,3910312,50,2337,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 3,3910311,50,2337,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 3,3910304,50,2337,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 3,3910316,50,2337,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 3,3910307,50,2337,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 3,3910315,50,2337,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 3,3910305,50,2337,Overly Thriving Tree
Santa's Warehouse,Santa's Warehouse Lv. 4,3910403,55,3807,Snowball Thrower
Santa's Warehouse,Santa's Warehouse Lv. 4,3910413,55,3807,Furious Two-Tiered Snowman
Santa's Warehouse,Santa's Warehouse Lv. 4,3910409,55,3807,Three-Tiered Snowman of Terror
Santa's Warehouse,Santa's Warehouse Lv. 4,3910406,55,3807,Runaway Gift Box
Santa's Warehouse,Santa's Warehouse Lv. 4,3910401,55,3807,Gift Hunter
Santa's Warehouse,Santa's Warehouse Lv. 4,3910402,55,3807,Delinquent Hunter
Santa's Warehouse,Santa's Warehouse Lv. 4,3910414,55,3807,Burning Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 4,3910408,55,3807,Shining Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 4,3910410,55,3807,Furious Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 4,3910412,55,3807,Raging Tree Decoration
Santa's Warehouse,Santa's Warehouse Lv. 4,3910411,55,3807,Onlooker Flem
Santa's Warehouse,Santa's Warehouse Lv. 4,3910404,55,3807,Candy Thief
Santa's Warehouse,Santa's Warehouse Lv. 4,3910416,55,3807,Runaway Reindeer
Santa's Warehouse,Santa's Warehouse Lv. 4,3910407,55,3807,Reindeer on a Strike
Santa's Warehouse,Santa's Warehouse Lv. 4,3910415,55,3807,Victim Chuti
Santa's Warehouse,Santa's Warehouse Lv. 4,3910405,55,3807,Overly Thriving Tree
Secret Nemesis Base,Secret Nemesis Base 1F,340302,45,689,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 1F,340310,45,689,Assault Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340309,45,689,Laser Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340311,45,689,Control Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340303,45,689,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 1F,340306,45,689,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340301,45,689,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340304,45,689,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 1F,340305,45,689,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 1F,340332,50,1169,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 1F,340340,50,1169,Assault Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340339,50,1169,Laser Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340341,50,1169,Control Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340333,50,1169,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 1F,340342,50,1169,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 1F,340336,50,1169,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340335,50,1169,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 1F,340331,50,1169,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340334,50,1169,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 1F,340362,55,1669,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 1F,340370,55,1669,Assault Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340369,55,1669,Laser Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340371,55,1669,Control Bork
Secret Nemesis Base,Secret Nemesis Base 1F,340363,55,1669,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 1F,340372,55,1669,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 1F,340366,55,1669,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340361,55,1669,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 1F,340364,55,1669,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 1F,340365,55,1669,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 2F,340402,60,2869,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 2F,340408,60,2869,Gunner Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340407,60,2869,Sword Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340403,60,2869,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 2F,340412,60,2869,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 2F,340406,60,2869,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340405,60,2869,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 2F,340401,60,2869,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340404,60,2869,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 2F,340410,60,2869,Armed Mule
Secret Nemesis Base,Secret Nemesis Base 2F,340432,64,5169,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 2F,340438,64,5169,Gunner Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340437,64,5169,Sword Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340433,64,5169,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 2F,340442,64,5169,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 2F,340436,64,5169,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340431,64,5169,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340434,64,5169,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 2F,340440,64,5169,Armed Mule
Secret Nemesis Base,Secret Nemesis Base 2F,340441,64,5169,Passer Delta
Secret Nemesis Base,Secret Nemesis Base 2F,340439,64,5169,Passer Alpha
Secret Nemesis Base,Secret Nemesis Base 2F,340435,64,5169,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 2F,340462,68,8069,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 2F,340468,68,8069,Gunner Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340467,68,8069,Sword Commander
Secret Nemesis Base,Secret Nemesis Base 2F,340463,68,8069,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 2F,340472,68,8069,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 2F,340466,68,8069,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340465,68,8069,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 2F,340461,68,8069,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 2F,340464,68,8069,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 2F,340470,68,8069,Armed Mule
Secret Nemesis Base,Secret Nemesis Base 2F,340471,68,8069,Passer Delta
Secret Nemesis Base,Secret Nemesis Base 2F,340469,68,8069,Passer Alpha
Secret Nemesis Base,Secret Nemesis Base 3F,340502,72,12169,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 3F,340503,72,12169,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 3F,340513,72,12169,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 3F,340506,72,12169,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340505,72,12169,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 3F,340507,72,12169,Crawler Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340501,72,12169,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340504,72,12169,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 3F,340509,72,12169,Recon
Secret Nemesis Base,Secret Nemesis Base 3F,340508,72,12169,Crawler Sentry
Secret Nemesis Base,Secret Nemesis Base 3F,340510,72,12169,Striker
Secret Nemesis Base,Secret Nemesis Base 3F,340511,72,12169,Vanguard
Secret Nemesis Base,Secret Nemesis Base 3F,340532,75,16069,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 3F,340533,75,16069,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 3F,340543,75,16069,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 3F,340537,75,16069,Crawler Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340531,75,16069,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340534,75,16069,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 3F,340539,75,16069,Recon
Secret Nemesis Base,Secret Nemesis Base 3F,340538,75,16069,Crawler Sentry
Secret Nemesis Base,Secret Nemesis Base 3F,340540,75,16069,Striker
Secret Nemesis Base,Secret Nemesis Base 3F,340541,75,16069,Vanguard
Secret Nemesis Base,Secret Nemesis Base 3F,340562,78,20419,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 3F,340563,78,20419,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 3F,340572,78,20419,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 3F,340566,78,20419,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340567,78,20419,Crawler Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340561,78,20419,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 3F,340564,78,20419,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 3F,340569,78,20419,Recon
Secret Nemesis Base,Secret Nemesis Base 3F,340565,78,20419,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 3F,340568,78,20419,Crawler Sentry
Secret Nemesis Base,Secret Nemesis Base 3F,340570,78,20419,Striker
Secret Nemesis Base,Secret Nemesis Base 3F,340571,78,20419,Vanguard
Secret Nemesis Base,Secret Nemesis Base 4F,340602,82,26919,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 4F,340603,82,26919,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 4F,340612,82,26919,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 4F,340606,82,26919,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340601,82,26919,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340610,82,26919,Soma Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340611,82,26919,Soma Wizard
Secret Nemesis Base,Secret Nemesis Base 4F,340604,82,26919,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 4F,340607,82,26919,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 4F,340608,82,26919,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 4F,340609,82,26919,Soma Ranger
Secret Nemesis Base,Secret Nemesis Base 4F,340605,82,26919,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 4F,340632,86,34219,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 4F,340633,86,34219,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 4F,340642,86,34219,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 4F,340636,86,34219,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340635,86,34219,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 4F,340631,86,34219,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340640,86,34219,Soma Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340641,86,34219,Soma Wizard
Secret Nemesis Base,Secret Nemesis Base 4F,340634,86,34219,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 4F,340637,86,34219,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 4F,340638,86,34219,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 4F,340639,86,34219,Soma Ranger
Secret Nemesis Base,Secret Nemesis Base 4F,340662,90,42319,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 4F,340663,90,42319,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 4F,340672,90,42319,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 4F,340666,90,42319,Big Magnum Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340665,90,42319,Big Magnum Sentry
Secret Nemesis Base,Secret Nemesis Base 4F,340661,90,42319,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340670,90,42319,Soma Warrior
Secret Nemesis Base,Secret Nemesis Base 4F,340671,90,42319,Soma Wizard
Secret Nemesis Base,Secret Nemesis Base 4F,340664,90,42319,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 4F,340667,90,42319,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 4F,340668,90,42319,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 4F,340669,90,42319,Soma Ranger
Secret Nemesis Base,Secret Nemesis Base 5F,340702,95,58669,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 5F,340706,95,58669,Assault Bork
Secret Nemesis Base,Secret Nemesis Base 5F,340705,95,58669,Control Bork
Secret Nemesis Base,Secret Nemesis Base 5F,340703,95,58669,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 5F,340712,95,58669,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 5F,340701,95,58669,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 5F,340710,95,58669,Soma Warrior
Secret Nemesis Base,Secret Nemesis Base 5F,340704,95,58669,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 5F,340707,95,58669,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 5F,340708,95,58669,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 5F,340709,95,58669,Soma Ranger
Secret Nemesis Base,Secret Nemesis Base 5F,340711,95,58669,Sniffer
Secret Nemesis Base,Secret Nemesis Base 5F,340732,100,80869,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 5F,340736,100,80869,Assault Bork
Secret Nemesis Base,Secret Nemesis Base 5F,340735,100,80869,Control Bork
Secret Nemesis Base,Secret Nemesis Base 5F,340733,100,80869,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 5F,340742,100,80869,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 5F,340731,100,80869,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 5F,340740,100,80869,Soma Warrior
Secret Nemesis Base,Secret Nemesis Base 5F,340741,100,80869,Soma Wizard
Secret Nemesis Base,Secret Nemesis Base 5F,340734,100,80869,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 5F,340737,100,80869,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 5F,340738,100,80869,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 5F,340739,100,80869,Sniffer
Secret Nemesis Base,Secret Nemesis Base 5F,340762,105,109669,Mech Gunner
Secret Nemesis Base,Secret Nemesis Base 5F,340763,105,109669,Mech Swordsman
Secret Nemesis Base,Secret Nemesis Base 5F,340772,105,109669,Rampaging Ghost
Secret Nemesis Base,Secret Nemesis Base 5F,340761,105,109669,Mech Warrior
Secret Nemesis Base,Secret Nemesis Base 5F,340766,105,109669,Junker
Secret Nemesis Base,Secret Nemesis Base 5F,340764,105,109669,Mech Ranger
Secret Nemesis Base,Secret Nemesis Base 5F,340767,105,109669,Lydian Medic
Secret Nemesis Base,Secret Nemesis Base 5F,340765,105,109669,Passer Alpha
Secret Nemesis Base,Secret Nemesis Base 5F,340768,105,109669,Lydian Docker
Secret Nemesis Base,Secret Nemesis Base 5F,340769,105,109669,Recon
Secret Nemesis Base,Secret Nemesis Base 5F,340771,105,109669,Striker
Secret Nemesis Base,Secret Nemesis Base 5F,340770,105,109669,Vanguard
Exclusive Mining Field,Exclusive Mining Field 1F,361013,60,2869,Nightmare Ghost
Exclusive Mining Field,Exclusive Mining Field 1F,361002,60,2869,Mine Gafftail
Exclusive Mining Field,Exclusive Mining Field 1F,361004,60,2869,Mine Grumble Oul
Exclusive Mining Field,Exclusive Mining Field 1F,361003,60,2869,Mine Heavy Scud
Exclusive Mining Field,Exclusive Mining Field 1F,361001,60,2869,Mine Silex
Exclusive Mining Field,Exclusive Mining Field 1F,361009,70,9669,Holy Stone Seeker
Exclusive Mining Field,Exclusive Mining Field 1F,361012,70,9669,Nightmare Armored Ghost
Exclusive Mining Field,Exclusive Mining Field 1F,361008,70,9669,Holy Stone Guardian
Exclusive Mining Field,Exclusive Mining Field 1F,361007,70,9669,Mine Clod
Exclusive Mining Field,Exclusive Mining Field 1F,361005,70,9669,Mine Grumble
Exclusive Mining Field,Exclusive Mining Field 1F,361006,70,9669,Mine Arghol
Exclusive Mining Field,Exclusive Mining Field 1F,361010,70,9669,Holy Stone Sweeper
Exclusive Mining Field,Exclusive Mining Field 2F,363005,82,26919,Nightmare Ghost
Exclusive Mining Field,Exclusive Mining Field 2F,363002,82,26919,Mine Gafftail
Exclusive Mining Field,Exclusive Mining Field 2F,363004,82,26919,Mine Grumble Oul
Exclusive Mining Field,Exclusive Mining Field 2F,363003,82,26919,Mine Heavy Scud
Exclusive Mining Field,Exclusive Mining Field 2F,363001,82,26919,Mine Silex
Exclusive Mining Field,Exclusive Mining Field 2F,363015,90,42319,Holy Stone Seeker
Exclusive Mining Field,Exclusive Mining Field 2F,363017,90,42319,Nightmare Armored Ghost
Exclusive Mining Field,Exclusive Mining Field 2F,363014,90,42319,Holy Stone Guardian
Exclusive Mining Field,Exclusive Mining Field 2F,363013,90,42319,Mine Clod
Exclusive Mining Field,Exclusive Mining Field 2F,363011,90,42319,Mine Grumble
Exclusive Mining Field,Exclusive Mining Field 2F,363012,90,42319,Mine Arghol
Exclusive Mining Field,Exclusive Mining Field 2F,363016,90,42319,Holy Stone Sweeper
Exclusive Mining Field,Exclusive Mining Field 3F,3460305,95,58669,Nightmare Ghost
Exclusive Mining Field,Exclusive Mining Field 3F,3460302,95,58669,Mine Gafftail
Exclusive Mining Field,Exclusive Mining Field 3F,3460304,95,58669,Mine Grumble Oul
Exclusive Mining Field,Exclusive Mining Field 3F,3460303,95,58669,Mine Heavy Scud
Exclusive Mining Field,Exclusive Mining Field 3F,3460301,95,58669,Mine Silex
Exclusive Mining Field,Exclusive Mining Field 3F,3460310,105,109669,Holy Stone Seeker
Exclusive Mining Field,Exclusive Mining Field 3F,3460312,105,109669,Nightmare Armored Ghost
Exclusive Mining Field,Exclusive Mining Field 3F,3460309,105,109669,Holy Stone Guardian
Exclusive Mining Field,Exclusive Mining Field 3F,3460308,105,109669,Mine Clod
Exclusive Mining Field,Exclusive Mining Field 3F,3460306,105,109669,Mine Grumble
Exclusive Mining Field,Exclusive Mining Field 3F,3460307,105,109669,Mine Arghol
Exclusive Mining Field,Exclusive Mining Field 3F,3460311,105,109669,Holy Stone Sweeper
Public Mining Field,Public Mining Field 1F,361106,50,1169,Sorting Station Arghol
Public Mining Field,Public Mining Field 1F,361110,50,1169,Sorting Station Holy Stone Seeker
Public Mining Field,Public Mining Field 1F,361107,50,1169,Sorting Station Clod
Public Mining Field,Public Mining Field 1F,361102,50,1169,Sorting Station Gafftail
Public Mining Field,Public Mining Field 1F,361104,50,1169,Sorting Station Grumble
Public Mining Field,Public Mining Field 1F,361105,50,1169,Sorting Station Grumble Oul
Public Mining Field,Public Mining Field 1F,361108,50,1169,Sorting Station Holy Stone Guardian
Public Mining Field,Public Mining Field 1F,361111,50,1169,Sorting Station Holy Stone Sweeper
Public Mining Field,Public Mining Field 1F,361101,50,1169,Sorting Station Silex
Public Mining Field,Public Mining Field 1F,361103,50,1169,Sorting Station Heavy Scud
Public Mining Field,Public Mining Field 1F,361109,50,1169,Nightmare Ghost
Public Mining Field,Public Mining Field 1F,361139,54,1569,Nightmare Ghost
Public Mining Field,Public Mining Field 1F,361136,54,1569,Refinery Arghol
Public Mining Field,Public Mining Field 1F,361140,54,1569,Refinery Holy Stone Seeker
Public Mining Field,Public Mining Field 1F,361132,54,1569,Refinery Gafftail
Public Mining Field,Public Mining Field 1F,361134,54,1569,Refinery Grumble
Public Mining Field,Public Mining Field 1F,361135,54,1569,Refinery Grumble Oul
Public Mining Field,Public Mining Field 1F,361138,54,1569,Refinery Holy Stone Guardian
Public Mining Field,Public Mining Field 1F,361141,54,1569,Refinery Holy Stone Sweeper
Public Mining Field,Public Mining Field 1F,361133,54,1569,Refinery Heavy Scud
Public Mining Field,Public Mining Field 1F,361131,54,1569,Refinery Silex
Public Mining Field,Public Mining Field 1F,361137,54,1569,Refinery Clod
Public Mining Field,Public Mining Field 1F,361169,58,2169,Nightmare Ghost
Public Mining Field,Public Mining Field 1F,361166,58,2169,Smelter Arghol
Public Mining Field,Public Mining Field 1F,361170,58,2169,Smelter Holy Stone Seeker
Public Mining Field,Public Mining Field 1F,361164,58,2169,Smelter Grumble
Public Mining Field,Public Mining Field 1F,361165,58,2169,Smelter Grumble Oul
Public Mining Field,Public Mining Field 1F,361168,58,2169,Smelter Holy Stone Guardian
Public Mining Field,Public Mining Field 1F,361171,58,2169,Smelter Holy Stone Sweeper
Public Mining Field,Public Mining Field 1F,361162,58,2169,Smelter Gafftail
Public Mining Field,Public Mining Field 1F,361163,58,2169,Smelter Heavy Scud
Public Mining Field,Public Mining Field 1F,361161,58,2169,Smelter Silex
Public Mining Field,Public Mining Field 1F,361167,58,2169,Smelter Clod
Public Mining Field,Public Mining Field 2F,361206,62,3969,Sorting Station Arghol
Public Mining Field,Public Mining Field 2F,361208,62,3969,Sorting Station Holy Stone Seeker
Public Mining Field,Public Mining Field 2F,361207,62,3969,Sorting Station Clod
Public Mining Field,Public Mining Field 2F,361202,62,3969,Sorting Station Gafftail
Public Mining Field,Public Mining Field 2F,361204,62,3969,Sorting Station Grumble
Public Mining Field,Public Mining Field 2F,361205,62,3969,Sorting Station Grumble Oul
Public Mining Field,Public Mining Field 2F,361210,62,3969,Sorting Station Holy Stone Guardian
Public Mining Field,Public Mining Field 2F,361211,62,3969,Sorting Station Holy Stone Sweeper
Public Mining Field,Public Mining Field 2F,361201,62,3969,Sorting Station Silex
Public Mining Field,Public Mining Field 2F,361203,62,3969,Sorting Station Heavy Scud
Public Mining Field,Public Mining Field 2F,361209,62,3969,Nightmare Ghost
Public Mining Field,Public Mining Field 2F,361239,66,6569,Nightmare Ghost
Public Mining Field,Public Mining Field 2F,361236,66,6569,Refinery Arghol
Public Mining Field,Public Mining Field 2F,361238,66,6569,Refinery Holy Stone Seeker
Public Mining Field,Public Mining Field 2F,361232,66,6569,Refinery Gafftail
Public Mining Field,Public Mining Field 2F,361234,66,6569,Refinery Grumble
Public Mining Field,Public Mining Field 2F,361235,66,6569,Refinery Grumble Oul
Public Mining Field,Public Mining Field 2F,361240,66,6569,Refinery Holy Stone Guardian
Public Mining Field,Public Mining Field 2F,361241,66,6569,Refinery Holy Stone Sweeper
Public Mining Field,Public Mining Field 2F,361233,66,6569,Refinery Heavy Scud
Public Mining Field,Public Mining Field 2F,361231,66,6569,Refinery Silex
Public Mining Field,Public Mining Field 2F,361237,66,6569,Refinery Clod
Public Mining Field,Public Mining Field 2F,361269,70,9669,Nightmare Ghost
Public Mining Field,Public Mining Field 2F,361266,70,9669,Smelter Arghol
Public Mining Field,Public Mining Field 2F,361268,70,9669,Smelter Holy Stone Seeker
Public Mining Field,Public Mining Field 2F,361265,70,9669,Smelter Grumble Oul
Public Mining Field,Public Mining Field 2F,361270,70,9669,Smelter Holy Stone Guardian
Public Mining Field,Public Mining Field 2F,361271,70,9669,Smelter Holy Stone Sweeper
Public Mining Field,Public Mining Field 2F,361264,70,9669,Smelter Grumble
